"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"315670 Sabará";22;39;23;7;12;6;9;8;6;10;17;10;169
"315680 Sabinópolis";2;-;-;-;-;-;-;-;-;-;-;-;2
"315690 Sacramento";3;3;-;1;2;1;-;-;-;-;1;-;11
"315700 Salinas";1;-;-;-;1;-;-;-;-;-;-;-;2
"315710 Salto da Divisa";1;-;2;-;5;10;1;-;-;-;1;-;20
"315720 Santa Bárbara";1;-;1;-;-;2;1;-;1;-;-;1;7
"315733 Santa Cruz de Minas";-;1;-;-;-;-;-;-;-;-;-;1;2
"315760 Santa Fé de Minas";7;-;-;-;-;-;-;-;-;-;-;-;7
"315765 Santa Helena de Minas";1;-;-;-;-;-;-;-;-;-;-;-;1
"315770 Santa Juliana";1;-;-;-;-;2;-;-;-;2;-;-;5
"315780 Santa Luzia";7;1;-;2;1;-;-;-;-;-;3;5;19
"315790 Santa Margarida";1;1;-;-;-;1;-;-;-;-;-;-;3
"315810 Santa Maria do Salto";-;-;-;-;-;-;1;-;-;-;-;-;1
"315820 Santa Maria do Suaçuí";1;-;-;-;-;-;-;-;-;-;-;-;1
"315960 Santa Rita do Sapucaí";1;-;1;-;-;-;-;-;-;-;-;-;2
"315970 Santa Rosa da Serra";-;-;2;-;-;-;-;-;-;2;-;-;4
"315980 Santa Vitória";-;2;8;17;8;6;1;1;3;4;6;3;59
"315830 Santana da Vargem";1;-;-;-;1;-;-;-;-;-;-;3;5
"315840 Santana de Cataguases";-;-;-;-;-;-;-;-;-;1;-;-;1
"315850 Santana de Pirapama";-;-;1;1;-;-;-;-;-;-;-;-;2
"315895 Santana do Paraíso";2;2;1;2;4;5;1;-;1;-;-;-;18
"315900 Santana do Riacho";3;2;2;-;-;-;-;-;-;2;-;-;9
"316020 Santo Antônio do Itambé";-;-;-;-;-;-;-;-;-;1;-;-;1
"316030 Santo Antônio do Jacinto";2;2;4;10;3;3;1;-;-;-;-;-;25
"316040 Santo Antônio do Monte";3;-;-;-;-;-;-;-;-;-;-;-;3
"316060 Santo Hipólito";-;1;1;-;-;-;-;-;-;-;-;-;2
"316070 Santos Dumont";1;1;-;1;-;-;-;-;-;-;-;-;3
"316080 São Bento Abade";-;-;13;-;1;-;-;-;-;-;-;-;14
"316100 São Domingos do Prata";-;-;-;-;-;1;-;-;-;-;1;-;2
"316110 São Francisco";-;-;4;17;105;49;7;10;11;2;-;-;205
"316130 São Francisco de Sales";-;-;1;-;-;1;-;-;-;-;-;-;2
"316140 São Francisco do Glória";1;-;-;1;-;-;-;-;-;-;-;-;2
"316150 São Geraldo";3;-;-;-;-;-;-;-;-;1;1;-;5
"316165 São Geraldo do Baixio";-;-;-;1;-;-;-;-;-;-;-;-;1
"316170 São Gonçalo do Abaeté";-;1;1;-;-;1;-;-;-;-;-;1;4
"316180 São Gonçalo do Pará";-;1;2;4;6;4;-;3;2;4;8;7;41
"316190 São Gonçalo do Rio Abaixo";1;1;-;2;-;-;-;-;-;-;1;-;5
"316200 São Gonçalo do Sapucaí";-;-;3;3;1;-;-;-;-;-;1;3;11
"316210 São Gotardo";-;-;2;1;1;2;-;-;-;-;-;-;6
"316225 São João da Lagoa";2;-;-;1;-;-;-;-;-;-;1;1;5
"316240 São João da Ponte";-;-;6;5;2;2;-;2;1;3;-;3;24
"316250 São João del Rei";8;5;2;5;1;-;-;-;1;5;4;3;34
"316290 São João Nepomuceno";1;8;3;2;4;2;2;1;-;2;3;17;45
"316292 São Joaquim de Bicas";6;4;1;1;-;-;-;1;-;1;1;2;17
"316294 São José da Barra";5;4;-;-;1;-;-;-;-;-;1;1;12
"316295 São José da Lapa";-;-;-;-;-;-;1;-;-;-;-;-;1
"316300 São José da Safira";1;10;7;1;3;-;2;-;-;-;1;1;26
"316330 São José do Divino";-;1;1;2;-;-;-;-;-;-;-;-;4
"316370 São Lourenço";-;-;2;-;-;1;-;-;-;-;-;-;3
"316390 São Pedro da União";-;-;-;-;-;-;-;-;-;-;-;1;1
"316400 São Pedro dos Ferros";1;-;1;-;-;-;-;-;-;-;-;-;2
"316420 São Romão";1;1;1;2;2;-;-;-;-;-;-;-;7
"316430 São Roque de Minas";-;1;-;-;-;-;-;-;-;-;-;-;1
"316460 São Sebastião do Oeste";-;-;1;-;-;-;-;-;-;-;1;-;2
"316470 São Sebastião do Paraíso";3;1;4;1;3;2;-;1;3;-;2;2;22
"316490 São Sebastião do Rio Verde";-;1;-;-;-;-;-;-;-;-;-;-;1
"316520 São Thomé das Letras";-;-;4;-;-;-;-;-;-;-;-;-;4
"316500 São Tiago";-;-;2;-;-;-;-;-;-;-;1;-;3
"316530 São Vicente de Minas";-;-;-;-;-;-;-;-;-;-;-;1;1
"316550 Sardoá";-;-;1;-;-;-;-;-;-;-;-;-;1
"316553 Sarzedo";-;4;4;5;2;-;-;-;1;2;5;3;26
"316570 Senador Firmino";5;-;-;-;-;-;-;-;-;2;-;2;9
"316620 Senhora dos Remédios";-;-;-;-;-;1;-;-;-;-;-;-;1
"316640 Seritinga";-;-;-;-;-;-;-;-;-;1;-;-;1
"316660 Serra da Saudade";-;-;-;-;-;-;-;-;-;1;1;-;2
"316680 Serra do Salitre";-;-;-;-;1;-;-;-;-;-;-;-;1
"316670 Serra dos Aimorés";3;1;4;2;2;2;-;-;-;-;1;2;17
"316690 Serrania";-;2;1;1;-;-;-;-;1;1;-;2;8
"316710 Serro";-;1;-;-;-;-;-;-;-;-;-;-;1
"316720 Sete Lagoas";9;4;7;6;4;-;1;5;2;5;3;17;63
"316555 Setubinha";42;47;-;-;-;-;-;-;-;-;1;-;90
"316730 Silveirânia";1;-;-;1;-;-;-;-;-;-;-;-;2
"316780 Soledade de Minas";-;1;1;-;-;-;-;-;-;-;-;-;2
"316790 Tabuleiro";3;1;-;-;-;-;-;-;1;-;-;-;5
"316800 Taiobeiras";-;1;-;2;1;-;-;-;-;-;1;-;5
"316805 Taparuba";-;-;-;-;-;-;1;-;-;-;-;-;1
"316830 Taquaraçu de Minas";-;-;3;-;-;-;-;-;-;-;-;-;3
"316840 Tarumirim";12;13;2;10;2;-;1;-;-;-;-;-;40
"316850 Teixeiras";2;-;-;-;-;-;-;-;-;-;-;-;2
"316860 Teófilo Otoni";639;274;183;189;92;36;4;10;6;13;11;9;1466
"316870 Timóteo";13;15;18;51;28;14;2;7;5;12;24;61;250
"316890 Tiros";-;-;1;-;1;-;-;-;-;-;-;-;2
"316900 Tocantins";11;1;2;-;3;1;-;-;-;-;-;6;24
"316910 Toledo";-;1;1;-;-;-;-;-;-;-;-;-;2
"316930 Três Corações";111;302;418;128;26;-;-;-;-;1;1;-;987
"316935 Três Marias";7;3;3;2;2;-;1;5;-;-;-;-;23
"316940 Três Pontas";7;9;29;67;66;15;7;1;1;1;2;1;206
"316950 Tumiritinga";-;-;8;5;6;8;-;-;-;-;-;-;27
"316960 Tupaciguara";8;16;6;3;2;1;-;-;-;-;-;10;46
"316970 Turmalina";35;87;195;101;86;13;2;5;1;-;2;-;527
"316990 Ubá";40;24;21;24;19;3;2;-;2;6;23;71;235
"317010 Uberaba";7;12;18;25;24;11;3;9;5;3;2;10;129
"317020 Uberlândia";118;205;363;329;322;177;48;41;27;35;37;64;1766
"317030 Umburatiba";-;1;1;-;-;-;-;-;-;-;-;-;2
"317040 Unaí";15;11;7;9;56;32;15;30;18;15;5;16;229
"317047 Uruana de Minas";2;1;-;-;2;1;1;2;-;1;-;-;10
"317050 Urucânia";-;-;-;-;-;-;-;-;-;-;-;3;3
"317057 Vargem Alegre";-;-;-;-;-;-;-;-;-;-;7;-;7
"317070 Varginha";99;55;96;111;91;22;10;7;7;4;6;8;516
"317075 Varjão de Minas";1;1;1;-;-;-;-;-;-;-;-;-;3
"317080 Várzea da Palma";3;1;-;2;1;2;-;-;-;2;-;-;11
"317090 Varzelândia";1;-;21;296;179;25;4;3;-;-;-;-;529
"317100 Vazante";-;1;-;-;-;-;-;1;-;-;2;2;6
"317103 Verdelândia";-;-;-;-;1;-;-;-;-;-;-;1;2
"317120 Vespasiano";1;3;-;-;-;-;-;-;-;-;-;-;4
"317130 Viçosa";2;-;2;2;-;-;-;-;1;1;-;1;9
"317180 Virginópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"317200 Visconde do Rio Branco";7;2;3;-;8;-;-;1;1;6;8;5;41
"320010 Afonso Cláudio";3;1;1;1;2;-;-;1;1;1;-;1;12
"320016 Água Doce do Norte";-;-;-;-;-;-;-;-;2;-;-;-;2
"320013 Águia Branca";1;-;1;-;-;-;-;-;-;-;-;-;2
"320020 Alegre";-;-;-;-;2;-;-;-;-;-;-;-;2
"320030 Alfredo Chaves";3;-;2;1;-;-;-;-;-;-;-;1;7
"320040 Anchieta";5;1;-;1;-;-;-;-;-;1;-;1;9
"320060 Aracruz";12;5;10;6;13;4;4;-;3;1;1;1;60
"320080 Baixo Guandu";1;7;7;10;3;1;-;1;-;-;-;-;30
"320090 Barra de São Francisco";22;29;49;89;137;82;5;7;-;2;1;10;433
"320100 Boa Esperança";1;-;7;7;5;1;2;2;-;-;2;-;27
"320110 Bom Jesus do Norte";-;-;5;2;1;-;-;1;-;3;1;1;14
"320120 Cachoeiro de Itapemirim";124;79;65;34;44;28;21;20;9;32;15;66;537
"320130 Cariacica";129;47;101;73;25;29;15;17;13;14;8;7;478
"320150 Colatina";11;4;3;2;4;1;1;1;3;1;1;-;32
"320160 Conceição da Barra";11;26;5;6;1;-;3;2;-;2;-;-;56
"320170 Conceição do Castelo";1;1;-;1;-;-;-;-;-;-;-;-;3
"320190 Domingos Martins";2;-;-;3;1;-;-;-;-;-;-;-;6
"320210 Ecoporanga";-;-;-;-;1;-;-;-;-;-;-;-;1
"320220 Fundão";2;-;-;-;-;-;-;-;-;-;-;-;2
"320225 Governador Lindenberg";-;-;-;-;-;-;-;-;1;-;-;-;1
"320230 Guaçuí";14;1;3;1;-;-;-;-;-;-;-;-;19
"320240 Guarapari";4;4;3;-;1;-;-;1;-;-;-;-;13
"320245 Ibatiba";3;1;1;-;-;-;-;-;-;-;-;1;6
"320260 Iconha";2;2;-;-;-;-;1;-;-;-;2;-;7
"320270 Itaguaçu";1;2;1;1;-;-;-;-;-;1;-;-;6
"320280 Itapemirim";18;6;2;14;6;1;3;-;-;-;-;2;52
"320290 Itarana";-;1;1;-;2;-;-;1;-;-;-;-;5
"320300 Iúna";-;-;-;1;-;-;-;-;-;-;-;-;1
"320305 Jaguaré";1;1;-;2;9;1;1;1;-;1;-;1;18
"320310 Jerônimo Monteiro";1;-;1;1;-;-;-;1;1;1;2;-;8
"320313 João Neiva";2;5;4;3;1;-;-;-;1;1;2;-;19
"320316 Laranja da Terra";2;3;1;-;2;2;1;-;-;-;-;8;19
"320320 Linhares";10;10;29;7;12;15;21;30;22;13;6;5;180
"320332 Marataízes";1;-;-;-;-;-;-;-;1;1;-;-;3
"320334 Marechal Floriano";-;-;-;1;2;1;-;-;-;1;-;-;5
"320340 Mimoso do Sul";-;1;1;1;-;1;1;-;-;-;-;-;5
"320350 Montanha";1;-;2;1;-;1;-;2;-;-;5;-;12
"320360 Mucurici";4;9;7;3;2;-;-;2;-;-;-;3;30
"320370 Muniz Freire";2;-;3;-;3;1;6;-;1;-;-;-;16
"320380 Muqui";-;1;2;-;1;-;-;1;-;-;-;-;5
"320390 Nova Venécia";147;126;89;60;47;30;21;7;4;4;4;11;550
"320400 Pancas";1;-;1;-;-;-;-;-;-;-;-;-;2
"320405 Pedro Canário";4;-;2;3;3;-;-;-;1;-;-;2;15
"320410 Pinheiros";1;-;1;-;-;-;-;-;-;-;-;-;2
"320420 Piúma";1;2;1;3;1;2;-;1;-;-;1;1;13
"320425 Ponto Belo";3;2;2;-;-;-;-;-;-;1;1;5;14
"320430 Presidente Kennedy";1;-;1;-;-;-;1;-;1;-;1;3;8
"320435 Rio Bananal";-;-;-;-;1;-;-;1;-;-;-;1;3
"320440 Rio Novo do Sul";4;-;1;-;-;-;-;-;-;-;-;3;8
"320450 Santa Leopoldina";1;-;9;7;-;1;1;-;-;-;-;-;19
"320455 Santa Maria de Jetibá";-;2;3;1;-;-;-;-;-;-;-;-;6
"320460 Santa Teresa";-;4;-;-;1;1;2;3;-;-;-;3;14
"320465 São Domingos do Norte";-;-;-;-;-;1;-;-;-;1;-;-;2
"320470 São Gabriel da Palha";11;33;79;82;89;31;7;2;-;-;-;-;334
"320480 São José do Calçado";1;-;-;1;-;-;-;1;-;-;-;-;3
"320490 São Mateus";2;6;18;11;4;-;2;-;6;3;2;1;55
"320495 São Roque do Canaã";-;-;-;-;-;1;-;-;-;-;-;-;1
"320500 Serra";123;64;133;97;64;45;36;26;19;27;28;38;700
"320501 Sooretama";1;1;2;1;1;8;1;5;1;-;-;-;21
"320503 Vargem Alta";1;-;-;1;-;-;-;-;-;-;-;1;3
"320506 Venda Nova do Imigrante";-;3;3;6;-;-;-;-;1;-;1;-;14
"320510 Viana";31;11;22;13;6;10;14;10;6;3;8;6;140
"320515 Vila Pavão";2;-;5;10;18;1;1;-;-;-;-;2;39
"320517 Vila Valério";-;1;1;1;-;1;-;-;1;-;-;-;5
"320520 Vila Velha";274;152;415;162;127;151;76;63;36;21;76;72;1625
"320530 Vitória";143;78;208;92;144;101;52;80;66;55;59;72;1150
"330010 Angra dos Reis";59;22;19;51;74;45;55;34;15;9;15;8;406
"330015 Aperibé";-;-;-;-;-;-;-;-;-;-;-;1;1
"330020 Araruama";1;11;7;1;1;2;2;-;-;-;2;1;28
"330022 Areal";44;9;9;17;8;1;-;1;-;1;1;-;91
"330025 Arraial do Cabo";-;1;-;1;6;3;1;2;-;-;-;1;15
"330030 Barra do Piraí";11;5;2;-;-;1;-;-;-;-;1;1;21
"330040 Barra Mansa";-;-;-;-;-;-;-;-;-;1;-;1;2
"330045 Belford Roxo";-;-;1;-;-;-;-;-;-;-;-;-;1
"330050 Bom Jardim";-;1;-;-;-;-;-;-;-;-;-;-;1
"330060 Bom Jesus do Itabapoana";30;10;7;-;-;1;4;2;2;5;1;1;63
"330070 Cabo Frio";39;29;28;23;26;18;14;2;12;4;2;9;206
"330080 Cachoeiras de Macacu";-;1;-;-;-;-;-;-;-;-;-;-;1
"330100 Campos dos Goytacazes";9;4;11;4;3;2;-;15;2;4;3;5;62
"330110 Cantagalo";1;-;-;-;-;-;-;-;-;-;-;1;2
"330115 Cardoso Moreira";-;-;-;-;1;-;-;-;1;-;-;-;2
"330130 Casimiro de Abreu";12;18;14;4;-;-;-;-;-;-;-;-;48
"330140 Conceição de Macabu";16;16;2;-;-;-;-;-;-;-;1;-;35
"330150 Cordeiro";18;7;9;-;-;-;-;-;-;-;-;-;34
"330170 Duque de Caxias";47;45;64;127;23;8;7;4;4;24;22;24;399
"330180 Engenheiro Paulo de Frontin";2;-;-;-;-;-;-;-;-;-;-;-;2
"330185 Guapimirim";-;3;-;6;1;-;3;1;1;-;-;-;15
"330187 Iguaba Grande";-;-;-;-;-;1;-;-;-;-;1;-;2
"330190 Itaboraí";25;22;32;16;99;122;97;59;33;7;42;107;661
"330200 Itaguaí";1;-;-;-;-;1;-;-;-;-;1;-;3
"330205 Italva";-;2;2;-;2;-;1;-;-;-;-;-;7
"330210 Itaocara";-;-;-;-;1;-;-;-;-;-;1;2;4
"330220 Itaperuna";20;15;30;66;26;9;9;12;7;4;8;14;220
"330225 Itatiaia";7;4;8;2;-;2;2;1;3;1;1;1;32
"330240 Macaé";4;3;18;6;9;12;10;5;1;1;5;-;74
"330250 Magé";3;4;2;-;-;-;1;1;1;-;-;1;13
"330260 Mangaratiba";1;-;3;-;-;-;-;-;1;-;-;-;5
"330270 Maricá";1;2;7;9;27;32;23;12;6;15;12;23;169
"330280 Mendes";-;-;1;-;-;-;-;-;-;-;-;-;1
"330290 Miguel Pereira";2;1;2;-;1;-;-;-;-;-;-;-;6
"330300 Miracema";3;-;-;-;-;-;-;-;-;-;-;-;3
"330310 Natividade";-;1;-;-;-;-;1;-;-;-;-;-;2
"330320 Nilópolis";-;-;-;1;1;-;-;-;-;-;-;1;3
"330330 Niterói";89;83;116;167;194;127;43;30;30;27;16;59;981
"330340 Nova Friburgo";15;9;3;6;1;-;1;-;-;3;-;4;42
"330350 Nova Iguaçu";-;1;1;3;2;3;-;-;-;-;1;-;11
"330360 Paracambi";1;-;1;-;-;-;-;-;-;-;-;-;2
"330380 Paraty";-;-;1;1;1;1;-;-;2;1;-;1;8
"330385 Paty do Alferes";-;-;1;-;-;-;-;-;-;-;-;-;1
"330390 Petrópolis";18;4;26;5;2;-;-;-;-;1;1;2;59
"330395 Pinheiral";3;-;-;-;1;-;-;-;-;-;-;-;4
"330400 Piraí";12;13;17;14;12;3;3;2;10;17;16;12;131
"330410 Porciúncula";-;-;2;2;1;-;-;1;-;-;-;-;6
"330411 Porto Real";-;1;-;1;-;-;-;-;-;-;2;1;5
"330412 Quatis";3;-;-;-;-;-;-;-;-;-;-;-;3
"330414 Queimados";-;-;-;-;-;-;3;-;-;-;-;4;7
"330415 Quissamã";-;1;-;-;-;-;-;-;-;-;1;-;2
"330420 Resende";5;6;5;1;5;-;-;2;-;2;3;6;35
"330430 Rio Bonito";-;1;-;2;-;-;-;-;-;-;1;4;8
"330440 Rio Claro";-;-;-;-;-;-;-;-;-;-;-;1;1
"330450 Rio das Flores";1;-;-;1;1;-;-;-;-;1;-;-;4
"330452 Rio das Ostras";9;36;22;7;3;1;-;1;1;-;1;2;83
"330455 Rio de Janeiro";737;644;574;373;302;172;117;111;131;202;186;216;3765
"330470 Santo Antônio de Pádua";10;-;2;1;2;9;1;1;-;-;1;-;27
"330480 São Fidélis";-;-;1;1;-;-;-;-;-;2;-;-;4
"330490 São Gonçalo";101;184;337;245;367;143;119;74;15;44;49;64;1742
"330513 São José de Ubá";-;-;-;1;1;1;-;-;-;-;-;-;3
"330515 São José do Vale do Rio Preto";1;1;-;1;-;-;-;-;-;2;1;-;6
"330520 São Pedro da Aldeia";1;3;3;4;3;1;-;-;-;1;3;-;19
"330540 Sapucaia";4;-;2;-;-;-;-;-;-;-;2;-;8
"330550 Saquarema";96;70;130;71;157;70;78;38;50;47;67;33;907
"330555 Seropédica";4;4;2;16;20;23;2;6;1;4;3;3;88
"330575 Tanguá";6;12;8;2;4;2;-;-;1;-;-;-;35
"330580 Teresópolis";2;-;1;-;1;-;1;-;-;-;-;1;6
"330590 Trajano de Moraes";-;-;1;-;-;-;-;-;-;-;1;1;3
"330600 Três Rios";-;-;-;1;-;-;-;1;-;-;-;-;2
"330610 Valença";1;6;-;-;-;1;-;-;-;-;-;1;9
"330615 Varre-Sai";2;-;-;-;-;-;-;-;-;-;-;-;2
"330620 Vassouras";7;6;45;5;-;-;1;-;-;-;-;9;73
"330630 Volta Redonda";23;47;59;44;32;14;4;14;4;13;11;4;269
"350010 Adamantina";-;-;1;-;1;-;-;2;1;2;-;-;7
"350030 Aguaí";-;-;1;-;1;-;1;-;-;1;-;2;6
"350040 Águas da Prata";-;-;-;-;-;-;-;-;-;-;2;-;2
"350050 Águas de Lindóia";-;-;1;-;-;-;-;-;-;-;-;1;2
"350060 Águas de São Pedro";-;-;1;-;-;-;-;-;-;1;-;-;2
"350070 Agudos";-;-;-;1;-;-;-;-;-;1;1;-;3
"350080 Alfredo Marcondes";-;-;-;-;-;-;-;-;-;2;-;-;2
"350090 Altair";-;-;-;-;-;2;-;-;1;-;-;-;3
"350100 Altinópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"350110 Alto Alegre";-;1;-;-;1;-;-;-;3;-;-;-;5
"350115 Alumínio";-;-;-;-;1;-;-;-;-;-;-;-;1
"350130 Álvares Machado";-;-;-;-;-;-;-;-;-;-;-;1;1
"350140 Álvaro de Carvalho";-;-;-;-;-;-;-;-;-;-;-;2;2
"350160 Americana";6;-;8;1;4;7;1;1;3;4;-;1;36
"350170 Américo Brasiliense";2;12;2;2;4;1;-;2;1;1;2;-;29
"350180 Américo de Campos";-;-;-;2;-;-;-;-;-;1;-;-;3
"350190 Amparo";2;-;-;-;-;-;-;-;2;2;6;11;23
"350210 Andradina";1;5;2;-;1;2;1;1;2;6;-;4;25
"350220 Angatuba";-;-;-;-;-;-;-;-;-;-;2;1;3
"350250 Aparecida";-;-;1;-;2;-;-;-;1;-;-;1;5
"350260 Aparecida d'Oeste";-;-;-;-;-;-;-;-;1;-;-;-;1
"350275 Araçariguama";-;-;-;1;-;-;-;-;-;-;-;-;1
"350280 Araçatuba";8;13;17;10;16;14;3;-;5;6;9;9;110
"350290 Araçoiaba da Serra";-;-;1;-;-;-;-;-;-;-;-;2;3
"350300 Aramina";-;-;-;-;-;1;-;-;-;-;-;-;1
"350320 Araraquara";3;7;11;3;5;2;3;7;11;34;34;11;131
"350330 Araras";1;-;3;4;6;1;1;-;4;3;4;2;29
"350350 Areias";-;1;-;-;-;-;-;-;-;-;-;-;1
"350360 Areiópolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"350370 Ariranha";-;-;-;-;1;-;-;1;-;-;-;-;2
"350380 Artur Nogueira";-;-;-;-;1;-;1;-;1;3;-;1;7
"350390 Arujá";21;18;13;9;6;4;2;7;10;9;19;14;132
"350400 Assis";-;2;-;2;-;1;-;1;6;6;1;3;22
"350410 Atibaia";8;12;22;8;3;1;-;2;6;6;5;13;86
"350420 Auriflama";-;-;-;-;-;-;1;-;2;3;2;-;8
"350440 Avanhandava";-;-;-;-;-;-;-;-;-;3;1;1;5
"350450 Avaré";-;-;-;-;-;-;-;-;1;1;-;-;2
"350460 Bady Bassitt";-;-;-;-;-;-;-;1;-;-;-;-;1
"350480 Bálsamo";-;-;-;-;-;-;1;-;-;-;-;1;2
"350510 Barbosa";-;-;-;-;-;-;-;-;-;2;-;1;3
"350520 Bariri";-;1;3;-;3;-;-;-;-;-;-;-;7
"350540 Barra do Turvo";1;-;-;-;-;-;-;-;-;-;-;-;1
"350550 Barretos";-;2;1;-;2;2;-;-;3;3;1;1;15
"350560 Barrinha";1;1;2;-;-;-;-;1;4;7;11;6;33
"350570 Barueri";-;2;3;3;2;2;1;-;-;3;3;4;23
"350580 Bastos";-;-;-;-;-;1;-;-;-;2;2;1;6
"350590 Batatais";-;-;-;-;1;-;-;-;1;1;1;2;6
"350600 Bauru";9;16;14;4;2;1;1;-;2;1;19;11;80
"350610 Bebedouro";2;-;2;1;-;-;-;-;2;3;4;2;16
"350635 Bertioga";6;-;3;1;-;-;1;-;1;3;3;3;21
"350640 Bilac";1;1;-;1;-;-;-;-;-;-;-;-;3
"350650 Birigui";1;10;8;12;2;2;4;10;13;18;4;5;89
"350660 Biritiba-Mirim";-;-;1;-;-;-;-;-;2;-;-;-;3
"350670 Boa Esperança do Sul";1;-;-;-;-;-;-;-;-;-;-;-;1
"350690 Bofete";-;-;-;-;-;-;-;-;-;-;-;1;1
"350700 Boituva";-;-;-;-;-;-;1;-;-;-;1;-;2
"350720 Borá";-;-;-;1;-;-;-;-;-;-;-;-;1
"350730 Boracéia";-;2;-;-;-;-;-;-;-;-;-;-;2
"350740 Borborema";-;-;-;-;-;-;-;-;1;-;-;-;1
"350750 Botucatu";2;-;2;1;-;-;-;-;-;-;-;2;7
"350760 Bragança Paulista";1;-;1;-;-;-;-;1;-;1;2;6;12
"350770 Braúna";-;1;-;-;-;-;-;-;-;-;-;-;1
"350780 Brodowski";-;1;-;-;-;-;-;-;-;3;2;-;6
"350790 Brotas";-;-;-;-;-;-;-;-;1;-;3;1;5
"350810 Buritama";1;1;2;-;1;-;-;-;-;-;2;1;8
"350840 Cabreúva";-;-;-;-;-;-;-;-;-;1;2;1;4
"350850 Caçapava";8;4;6;3;1;-;2;-;-;3;-;-;27
"350860 Cachoeira Paulista";3;2;1;-;-;-;-;1;3;2;-;-;12
"350890 Caiabu";-;-;-;-;-;-;-;-;-;-;-;1;1
"350900 Caieiras";-;9;1;-;-;-;-;-;-;-;1;-;11
"350910 Caiuá";-;-;-;1;1;-;-;-;-;-;-;-;2
"350920 Cajamar";3;4;2;1;1;-;-;-;-;-;-;-;11
"350925 Cajati";2;3;5;-;-;-;-;-;-;-;-;1;11
"350930 Cajobi";-;-;-;-;-;-;-;-;-;-;1;-;1
"350940 Cajuru";4;1;3;2;-;-;-;-;-;-;1;-;11
"350950 Campinas";32;50;52;24;31;27;16;15;35;42;38;29;391
"350960 Campo Limpo Paulista";1;1;-;-;-;-;-;-;-;-;1;1;4
"350990 Cananéia";1;-;-;-;-;-;1;-;-;-;-;-;2
"350995 Canas";-;1;-;-;-;-;-;-;-;-;-;-;1
"351000 Cândido Mota";1;-;-;-;-;-;-;-;1;6;1;1;10
"351015 Canitar";1;-;-;-;-;-;-;-;-;-;-;-;1
"351040 Capivari";1;4;1;-;1;-;-;-;2;-;-;-;9
"351050 Caraguatatuba";2;-;3;5;-;1;-;1;1;-;1;1;15
"351060 Carapicuíba";-;1;1;-;-;-;-;-;-;-;2;1;5
"351070 Cardoso";-;1;1;1;1;-;-;-;-;1;2;-;7
"351080 Casa Branca";1;-;1;1;-;3;1;-;-;2;3;2;14
"351100 Castilho";1;-;-;-;3;6;-;1;4;1;5;3;24
"351110 Catanduva";6;7;4;5;3;2;1;7;6;17;9;13;80
"351120 Catiguá";-;-;-;-;-;-;1;-;-;-;-;-;1
"351130 Cedral";-;-;-;-;-;-;-;-;2;5;1;-;8
"351160 Cesário Lange";-;1;-;-;-;-;-;-;-;-;-;-;1
"351200 Colina";-;-;-;-;2;-;-;-;4;5;2;2;15
"351210 Colômbia";-;1;-;-;-;1;-;-;-;-;-;1;3
"351220 Conchal";-;-;1;-;-;-;-;-;-;1;2;-;4
"351230 Conchas";1;-;-;-;-;-;-;-;-;-;-;-;1
"351240 Cordeirópolis";1;-;-;-;-;-;-;-;1;-;-;1;3
"351250 Coroados";-;1;-;-;-;-;-;-;-;1;-;-;2
"351270 Corumbataí";-;-;-;-;1;-;-;-;-;-;-;-;1
"351280 Cosmópolis";-;2;-;-;-;-;-;-;-;-;-;3;5
"351300 Cotia";9;11;12;3;-;-;-;-;-;2;-;5;42
"351310 Cravinhos";-;-;-;-;-;-;-;1;-;1;-;-;2
"351320 Cristais Paulista";-;1;-;-;1;-;-;-;-;2;-;-;4
"351340 Cruzeiro";1;1;-;2;-;1;-;2;1;2;-;-;10
"351350 Cubatão";7;3;1;-;4;-;2;-;1;2;-;-;20
"351370 Descalvado";-;-;1;-;1;-;1;-;6;14;3;7;33
"351380 Diadema";4;5;1;1;1;2;1;1;1;-;2;2;21
"351385 Dirce Reis";-;-;-;-;-;1;-;-;-;1;-;-;2
"351390 Divinolândia";-;-;-;1;-;-;-;-;1;-;-;1;3
"351400 Dobrada";-;-;1;-;-;-;-;-;-;2;-;-;3
"351410 Dois Córregos";2;-;-;-;-;-;-;-;-;-;-;-;2
"351440 Dracena";-;-;-;-;2;1;-;-;-;5;3;-;11
"351450 Duartina";1;-;-;-;-;-;-;-;-;-;-;-;1
"351460 Dumont";-;-;-;-;1;-;-;-;-;-;1;-;2
"351470 Echaporã";-;-;-;-;-;-;-;-;-;-;-;2;2
"351480 Eldorado";-;-;-;-;-;-;-;-;-;1;-;-;1
"351492 Elisiário";-;-;2;-;-;-;-;-;-;-;-;-;2
"351500 Embu das Artes";1;2;1;3;1;1;-;-;-;-;-;-;9
"351510 Embu-Guaçu";1;2;-;-;-;-;-;-;-;-;1;-;4
"351512 Emilianópolis";-;1;-;1;-;-;-;-;-;-;-;-;2
"351518 Espírito Santo do Pinhal";4;2;3;-;1;-;1;-;1;2;-;-;14
"355730 Estiva Gerbi";-;1;2;-;1;-;-;-;-;1;-;-;5
