DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de notificação e Mês notificação
Período:2019
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"280060 Barra dos Coqueiros";-;-;-;1;2;9;29;23;6;-;-;-;70
"280067 Boquim";-;-;-;-;-;2;3;2;4;-;1;-;12
"280070 Brejo Grande";-;-;-;1;17;52;13;1;1;-;-;-;85
"280100 Campo do Brito";-;-;-;-;-;1;4;2;-;1;-;-;8
"280110 Canhoba";-;-;-;-;8;1;1;-;-;-;-;-;10
"280120 Canindé de São Francisco";-;-;-;-;6;4;-;2;3;-;-;-;15
"280130 Capela";-;-;-;-;1;1;-;1;2;1;-;-;6
"280140 Carira";-;-;-;-;-;-;9;4;1;1;1;-;16
"280150 Carmópolis";-;-;-;-;2;-;3;4;2;-;-;-;11
"280160 Cedro de São João";-;-;-;-;-;-;5;9;4;2;-;-;20
"280170 Cristinápolis";-;-;-;-;-;-;5;7;-;-;-;-;12
"280190 Cumbe";-;-;-;-;-;3;-;3;-;1;-;-;7
"280200 Divina Pastora";-;-;-;-;-;-;-;1;1;-;-;-;2
"280210 Estância";-;-;-;-;4;24;50;73;43;31;19;13;257
"280220 Feira Nova";-;-;-;2;1;-;-;-;-;-;-;-;3
"280230 Frei Paulo";-;-;-;-;-;2;-;1;-;-;-;-;3
"280240 Gararu";-;-;-;-;13;3;7;30;3;5;1;-;62
"280250 General Maynard";-;-;-;-;-;2;2;-;1;-;-;-;5
"280270 Ilha das Flores";-;-;-;-;-;-;-;2;11;4;-;-;17
"280290 Itabaiana";-;-;-;-;15;80;103;16;4;2;3;2;225
"280300 Itabaianinha";-;-;-;-;-;7;7;2;-;-;1;-;17
"280320 Itaporanga d'Ajuda";-;-;-;1;1;5;28;7;3;4;3;-;52
"280330 Japaratuba";-;-;-;-;-;-;2;9;4;4;1;1;21
"280350 Lagarto";-;-;-;1;10;30;76;98;89;76;43;15;438
"280360 Laranjeiras";-;-;-;-;-;2;9;1;3;3;-;-;18
"280370 Macambira";-;-;-;-;-;-;2;-;1;1;-;-;4
"280380 Malhada dos Bois";-;-;-;-;-;-;2;-;-;-;-;-;2
"280390 Malhador";-;-;-;-;-;2;-;4;-;-;-;-;6
"280400 Maruim";-;-;-;-;-;-;4;2;1;-;-;1;8
"280410 Moita Bonita";-;-;-;-;2;2;1;2;1;-;-;-;8
"280420 Monte Alegre de Sergipe";2;2;31;8;9;3;-;3;1;-;1;-;60
"280430 Muribeca";-;-;-;-;-;1;-;2;2;-;-;-;5
"280440 Neópolis";-;-;-;1;-;15;44;31;8;9;1;-;109
"280445 Nossa Senhora Aparecida";-;-;-;3;-;1;-;1;-;-;-;-;5
"280450 Nossa Senhora da Glória";1;1;-;14;72;55;75;52;45;25;14;4;358
"280460 Nossa Senhora das Dores";-;-;-;-;19;4;17;10;5;-;-;-;55
"280470 Nossa Senhora de Lourdes";-;-;1;26;32;1;-;-;-;-;-;-;60
"280480 Nossa Senhora do Socorro";2;1;5;14;23;72;187;130;94;34;13;8;583
"280490 Pacatuba";-;-;-;-;-;3;1;4;-;-;-;-;8
"280500 Pedra Mole";-;-;-;-;18;21;11;2;-;-;-;-;52
"280530 Pirambu";-;-;-;-;-;-;6;6;-;-;3;-;15
"280540 Poço Redondo";-;-;-;1;14;15;11;3;1;-;-;-;45
"280550 Poço Verde";-;-;-;-;-;-;-;4;1;1;-;-;6
"280560 Porto da Folha";-;-;-;-;4;3;1;2;3;-;1;-;14
"280570 Propriá";-;-;-;-;1;14;57;57;40;11;5;3;188
"280580 Riachão do Dantas";-;-;-;-;-;4;3;2;1;-;-;-;10
"280600 Ribeirópolis";-;-;-;-;5;23;8;6;-;-;-;-;42
"280610 Rosário do Catete";-;-;-;-;-;-;2;-;-;-;-;-;2
"280620 Salgado";-;-;-;-;-;-;1;1;2;-;-;-;4
"280630 Santa Luzia do Itanhy";-;-;-;-;-;-;-;1;-;-;-;-;1
"280640 Santana do São Francisco";-;-;-;-;-;-;1;1;-;-;-;-;2
"280660 Santo Amaro das Brotas";-;-;-;-;-;-;1;4;2;3;3;-;13
"280670 São Cristóvão";-;-;-;17;8;9;9;15;12;2;3;-;75
"280680 São Domingos";-;-;-;-;-;-;1;-;-;-;-;-;1
"280690 São Francisco";-;-;-;-;-;-;3;1;2;2;-;-;8
"280700 São Miguel do Aleixo";-;-;-;-;1;1;-;-;-;-;-;-;2
"280710 Simão Dias";-;-;1;5;27;40;21;11;4;1;2;-;112
"280720 Siriri";-;-;-;-;-;1;2;1;1;-;-;-;5
"280730 Telha";-;-;-;-;1;1;-;-;-;-;-;-;2
"280740 Tobias Barreto";-;-;-;-;2;3;7;5;-;1;-;-;18
"280750 Tomar do Geru";-;-;-;-;-;1;2;-;1;-;1;1;6
"280760 Umbaúba";-;-;-;-;-;-;-;-;2;-;1;-;3
"290010 Abaíra";-;-;-;-;-;-;-;1;-;-;-;-;1
"290020 Abaré";-;-;1;-;8;32;148;28;1;1;1;-;220
"290030 Acajutiba";-;-;-;-;1;12;7;8;4;1;-;-;33
"290035 Adustina";-;-;-;22;25;18;3;-;1;1;1;-;71
"290040 Água Fria";-;1;4;27;19;-;3;11;5;1;4;1;76
"290070 Alagoinhas";12;19;42;20;35;34;110;77;76;60;36;17;538
"290080 Alcobaça";-;-;-;-;-;1;-;-;-;-;1;-;2
"290100 Amargosa";-;-;1;1;-;3;-;1;1;1;3;-;11
"290110 Amélia Rodrigues";-;4;2;99;132;11;-;-;-;-;-;-;248
"290115 América Dourada";-;5;4;13;30;4;16;-;-;-;-;-;72
"290120 Anagé";-;-;-;-;-;-;4;1;1;-;-;-;6
"290130 Andaraí";1;11;1;-;1;3;1;3;-;-;-;-;21
"290135 Andorinha";1;-;-;11;10;3;5;2;-;3;4;1;40
"290140 Angical";1;-;-;-;4;6;3;1;-;-;-;-;15
"290150 Anguera";-;2;2;6;14;8;1;1;-;1;1;-;36
"290160 Antas";-;-;-;-;-;-;-;1;2;1;6;1;11
"290170 Antônio Cardoso";2;14;5;4;1;-;3;1;-;-;-;-;30
"290180 Antônio Gonçalves";-;-;2;-;1;2;-;1;1;1;-;-;8
"290190 Aporá";-;-;-;-;-;1;3;1;-;-;-;-;5
"290195 Apuarema";-;-;-;-;1;-;1;-;1;2;2;1;8
"290205 Araças";-;-;-;-;3;2;1;-;1;2;-;-;9
"290200 Aracatu";-;-;-;-;2;-;1;-;-;1;-;1;5
"290210 Araci";-;2;2;10;35;57;16;16;12;18;16;11;195
"290220 Aramari";19;9;-;5;-;-;-;-;-;-;-;-;33
"290230 Aratuípe";-;-;-;-;1;-;3;-;-;-;-;-;4
"290250 Baianópolis";-;-;-;2;15;6;-;-;-;1;-;-;24
"290265 Banzaê";-;-;-;-;11;4;7;-;2;-;-;-;24
"290270 Barra";2;1;-;4;5;11;4;4;1;1;5;-;38
"290280 Barra da Estiva";-;-;-;-;-;4;-;1;-;-;-;-;5
"290290 Barra do Choça";-;-;-;-;4;4;1;-;1;-;4;2;16
"290300 Barra do Mendes";-;-;-;25;201;89;12;5;-;-;-;-;332
"290320 Barreiras";9;49;202;598;503;607;176;74;69;30;7;6;2330
"290323 Barro Alto";-;-;-;-;19;11;3;1;-;-;-;-;34
"290327 Barrocas";-;-;-;7;40;25;22;5;2;-;-;-;101
"290340 Belmonte";-;-;4;1;10;3;3;2;2;9;2;2;38
"290360 Biritinga";-;1;1;21;27;14;9;4;10;1;2;-;90
"290380 Boa Vista do Tupim";1;-;-;-;-;3;3;5;-;-;-;-;12
"290390 Bom Jesus da Lapa";1;11;18;24;9;2;2;2;2;2;2;2;77
"290395 Bom Jesus da Serra";-;-;-;-;-;-;-;-;-;1;1;-;2
"290400 Boninal";-;-;5;73;56;11;1;-;-;-;-;-;146
"290405 Bonito";-;-;1;32;-;-;-;-;-;-;-;-;33
"290410 Boquira";12;11;5;1;5;2;-;-;-;-;-;-;36
"290420 Botuporã";-;1;1;25;47;6;1;2;-;-;-;2;85
"290430 Brejões";-;-;-;-;-;-;1;-;-;-;-;-;1
"290440 Brejolândia";-;-;14;35;44;18;-;-;-;-;-;-;111
"290450 Brotas de Macaúbas";4;5;5;10;4;12;3;6;7;-;-;-;56
"290460 Brumado";10;6;6;24;84;47;50;25;5;21;12;16;306
"290470 Buerarema";-;-;-;-;1;-;2;1;1;-;1;-;6
"290475 Buritirama";-;-;-;-;2;2;5;-;-;-;-;-;9
"290485 Cabaceiras do Paraguaçu";2;40;17;7;5;2;-;2;6;-;-;-;81
"290490 Cachoeira";-;-;-;1;13;26;24;4;2;-;-;-;70
"290500 Caculé";-;1;-;3;29;15;14;4;2;-;2;1;71
"290510 Caém";-;-;6;78;138;18;-;-;-;-;-;-;240
"290515 Caetanos";-;1;-;-;-;-;-;-;1;1;-;-;3
"290520 Caetité";-;2;5;15;25;27;2;-;-;-;-;-;76
"290530 Cafarnaum";1;8;62;139;94;39;6;5;3;1;-;-;358
"290540 Cairu";-;-;-;-;-;-;3;-;2;4;3;1;13
"290550 Caldeirão Grande";-;-;1;4;74;80;37;3;-;5;-;-;204
"290560 Camacan";-;-;-;3;1;-;1;-;-;-;-;-;5
"290570 Camaçari";10;9;6;25;147;416;296;153;129;81;70;19;1361
"290580 Camamu";-;-;-;2;2;2;-;-;-;-;-;-;6
"290590 Campo Alegre de Lourdes";1;-;1;4;5;3;-;1;-;-;-;-;15
"290600 Campo Formoso";-;-;1;-;1;4;3;-;1;-;1;29;40
"290610 Canápolis";-;2;4;8;8;17;10;2;-;-;1;-;52
"290620 Canarana";-;1;34;160;270;59;12;16;-;1;1;-;554
"290630 Canavieiras";-;1;1;-;-;2;1;-;1;-;2;-;8
"290640 Candeal";-;2;20;7;23;22;13;4;2;1;1;-;95
"290650 Candeias";1;2;4;11;22;22;5;5;2;1;2;1;78
"290660 Candiba";-;1;1;20;162;45;1;-;-;-;-;-;230
"290670 Cândido Sales";-;-;1;-;1;2;-;-;-;1;2;3;10
"290680 Cansanção";-;2;-;3;11;20;14;9;3;3;-;1;66
"290682 Canudos";-;-;-;-;24;13;3;-;-;-;-;-;40
"290685 Capela do Alto Alegre";1;3;6;3;3;-;1;1;1;3;-;-;22
"290687 Capim Grosso";12;41;39;70;46;32;6;4;5;4;7;1;267
"290690 Caravelas";-;-;-;1;5;-;-;-;8;-;-;-;14
"290700 Cardeal da Silva";-;-;-;-;15;32;72;5;-;-;-;-;124
"290710 Carinhanha";-;-;1;-;1;-;1;-;-;-;-;-;3
"290720 Casa Nova";3;4;3;3;5;3;2;1;-;-;-;-;24
"290730 Castro Alves";-;-;1;-;3;6;20;2;-;-;-;-;32
"290750 Catu";-;-;-;1;2;4;17;20;10;5;8;3;70
"290755 Caturama";1;32;61;55;41;7;6;4;-;-;-;-;207
"290760 Central";-;-;-;4;13;-;-;-;-;-;-;-;17
"290770 Chorrochó";-;-;-;4;-;6;8;-;-;-;-;-;18
"290780 Cícero Dantas";-;-;-;-;1;-;11;8;2;1;6;8;37
"290790 Cipó";-;-;-;-;1;1;-;7;4;2;-;-;15
"290800 Coaraci";2;-;-;-;-;-;-;1;2;1;1;-;7
"290820 Conceição da Feira";-;-;1;3;49;14;17;6;6;12;8;1;117
"290830 Conceição do Almeida";-;-;-;-;9;7;8;4;5;3;-;5;41
"290840 Conceição do Coité";1;-;5;3;21;14;9;20;2;-;-;3;78
"290850 Conceição do Jacuípe";-;3;-;3;101;86;53;21;9;3;3;-;282
"290860 Conde";-;-;-;-;5;5;19;6;2;12;2;1;52
"290870 Condeúba";-;-;-;3;3;-;4;1;2;-;-;2;15
"290880 Contendas do Sincorá";-;-;-;-;-;-;2;1;1;3;5;-;12
"290890 Coração de Maria";11;87;172;307;163;33;25;7;10;5;9;1;830
"290900 Cordeiros";-;-;-;-;-;1;-;-;-;-;-;-;1
"290910 Coribe";-;2;8;94;66;25;-;-;-;-;-;-;195
"290920 Coronel João Sá";-;-;-;-;-;-;-;1;2;2;9;1;15
"290930 Correntina";54;28;38;88;640;262;40;4;5;10;22;6;1197
"290940 Cotegipe";-;-;2;5;17;3;4;1;-;-;-;-;32
"290950 Cravolândia";-;-;-;1;-;-;-;-;1;-;-;-;2
"290960 Crisópolis";-;-;-;-;-;3;-;13;16;8;6;1;47
"290970 Cristópolis";3;17;41;45;31;14;6;-;-;1;5;-;163
"290980 Cruz das Almas";-;-;-;8;66;84;24;24;7;1;-;1;215
"290990 Curaçá";-;-;-;-;1;2;1;-;1;-;-;-;5
"291005 Dias d'Ávila";-;-;-;6;4;5;7;2;1;4;4;-;33
"291010 Dom Basílio";10;1;4;5;4;5;-;1;-;-;-;-;30
"291020 Dom Macedo Costa";-;-;-;-;1;3;13;3;2;1;-;-;23
"291040 Encruzilhada";-;-;-;-;1;1;-;-;-;-;6;14;22
"291050 Entre Rios";-;-;-;110;75;58;42;11;22;9;4;-;331
"290050 Érico Cardoso";-;2;9;51;76;56;14;-;-;-;-;-;208
"291060 Esplanada";1;3;2;5;15;54;75;54;31;31;14;11;296
"291070 Euclides da Cunha";12;19;20;504;509;199;103;28;15;11;-;-;1420
"291072 Eunápolis";-;-;-;4;35;25;5;5;6;4;1;2;87
"291075 Fátima";-;-;-;4;21;34;12;2;1;-;-;-;74
"291080 Feira de Santana";989;1802;1801;1571;2221;1383;1136;777;412;193;150;118;12553
"291085 Filadélfia";-;-;-;-;3;4;3;-;-;-;-;-;10
"291090 Firmino Alves";-;-;-;-;-;-;1;-;-;2;-;-;3
"291100 Floresta Azul";-;1;2;1;2;-;1;-;-;-;-;-;7
"291120 Gandu";-;-;-;-;-;-;-;-;1;4;2;-;7
"291125 Gavião";-;-;-;-;3;6;2;1;-;-;-;-;12
"291130 Gentio do Ouro";10;4;7;7;10;9;4;-;-;-;-;3;54
"291140 Glória";-;1;3;-;-;1;2;2;9;19;4;2;43
"291160 Governador Mangabeira";71;17;14;33;126;58;91;42;22;8;2;2;486
"291165 Guajeru";-;-;-;-;-;-;-;-;-;-;1;-;1
"291170 Guanambi";2;2;8;7;7;9;1;2;1;-;-;-;39
"291185 Heliópolis";-;-;-;-;-;-;-;-;2;3;1;-;6
"291190 Iaçu";-;-;-;2;1;3;2;-;-;5;-;-;13
"291200 Ibiassucê";-;-;-;-;1;5;-;2;-;-;-;-;8
"291210 Ibicaraí";2;3;2;8;14;9;7;1;4;3;-;1;54
"291220 Ibicoara";-;13;19;58;66;9;9;4;-;1;-;-;179
"291230 Ibicuí";-;-;-;1;-;-;-;-;-;-;1;-;2
"291240 Ibipeba";-;4;27;19;19;19;5;-;-;-;-;-;93
"291250 Ibipitanga";3;1;-;1;12;5;4;2;2;-;-;-;30
"291260 Ibiquera";-;-;-;-;-;-;-;-;-;1;-;-;1
"291280 Ibirapuã";1;-;-;-;-;1;-;-;-;-;-;-;2
"291290 Ibirataia";-;-;-;2;3;6;5;4;3;6;5;13;47
"291300 Ibitiara";-;1;-;1;17;25;12;2;-;-;1;-;59
"291310 Ibititá";2;-;38;10;143;33;8;-;-;-;-;-;234
"291320 Ibotirama";2;6;-;5;4;6;2;2;-;-;1;-;28
"291330 Ichu";-;-;11;13;48;22;9;-;8;6;3;5;125
"291340 Igaporã";-;3;3;5;10;-;-;-;-;-;-;-;21
"291345 Igrapiúna";-;1;2;3;16;3;5;-;-;-;-;-;30
"291350 Iguaí";-;-;-;-;-;-;-;2;9;6;2;1;20
"291360 Ilhéus";11;18;36;30;44;60;60;42;33;34;151;78;597
"291370 Inhambupe";-;1;-;-;1;3;9;13;12;18;49;12;118
"291380 Ipecaetá";-;-;1;2;14;26;38;17;5;-;-;-;103
"291390 Ipiaú";-;-;13;26;97;48;23;14;9;20;13;14;277
"291400 Ipirá";-;-;-;5;-;-;-;-;-;-;-;-;5
"291410 Ipupiara";135;3;-;14;14;-;-;-;-;-;-;-;166
"291430 Iramaia";-;-;-;-;13;21;36;3;4;-;-;-;77
"291440 Iraquara";3;12;82;102;156;131;21;-;-;-;1;-;508
"291450 Irará";-;5;16;19;19;21;24;17;3;1;1;1;127
"291460 Irecê";1;5;24;111;235;177;85;77;10;2;3;-;730
"291465 Itabela";-;-;-;-;3;2;-;-;-;-;-;-;5
"291470 Itaberaba";1;5;-;1;10;78;377;27;20;21;12;1;553
"291480 Itabuna";8;8;3;5;6;5;27;8;5;17;7;13;112
"291490 Itacaré";-;-;-;3;2;-;28;4;2;-;-;1;40
"291550 Itajuípe";-;2;1;4;2;-;-;1;-;-;-;1;11
"291560 Itamaraju";-;-;-;-;-;-;-;2;1;1;10;2;16
"291570 Itamari";-;-;-;-;4;5;-;1;-;-;1;3;14
"291580 Itambé";-;-;-;-;-;1;1;1;-;-;-;-;3
"291600 Itanhém";1;1;-;-;-;7;6;3;1;-;-;4;23
"291610 Itaparica";-;-;1;1;1;-;-;-;1;-;-;1;5
"291630 Itapebi";-;4;1;-;-;-;-;-;-;-;-;-;5
"291640 Itapetinga";-;-;-;-;-;3;-;1;-;1;-;-;5
"291650 Itapicuru";-;-;-;-;-;2;-;4;7;1;-;-;14
"291660 Itapitanga";-;-;-;2;-;-;-;-;-;-;-;-;2
"291685 Itatim";-;-;-;-;-;1;1;3;1;-;-;-;6
"291690 Itiruçu";-;-;-;3;5;6;1;-;-;-;-;-;15
"291700 Itiúba";1;2;7;30;57;47;14;7;17;7;1;4;194
"291710 Itororó";-;-;-;-;1;3;1;-;2;-;-;-;7
"291730 Ituberá";1;6;21;112;156;24;12;-;1;1;-;2;336
"291733 Iuiú";-;-;-;1;10;3;-;-;-;-;-;-;14
"291735 Jaborandi";-;1;-;3;1;8;4;-;1;-;-;-;18
"291740 Jacaraci";-;-;-;1;37;66;27;9;6;11;10;33;200
"291750 Jacobina";1;22;20;24;262;333;85;22;5;2;1;7;784
"291760 Jaguaquara";-;-;-;1;4;-;-;-;3;-;-;-;8
"291770 Jaguarari";-;-;-;1;3;2;-;-;-;1;2;1;10
"291780 Jaguaripe";-;-;-;-;-;-;-;-;-;3;-;-;3
"291800 Jequié";2;8;15;27;147;95;89;50;49;35;28;28;573
"291810 Jeremoabo";-;-;-;-;1;-;21;5;-;3;-;-;30
"291820 Jiquiriçá";-;1;-;-;-;1;-;-;-;-;-;-;2
"291835 João Dourado";-;-;3;7;53;45;14;-;-;-;1;-;123
"291840 Juazeiro";6;9;10;22;76;88;66;58;27;31;13;21;427
"291850 Jussara";-;-;-;3;66;18;-;-;-;1;-;-;88
"291855 Jussari";-;-;-;4;1;-;-;-;1;1;-;-;7
"291875 Lagoa Real";-;-;-;-;5;6;5;5;5;2;-;-;28
"291880 Laje";-;-;-;-;1;12;19;6;2;-;-;1;41
"291890 Lajedão";-;-;-;-;1;-;-;-;-;-;-;-;1
"291900 Lajedinho";-;-;3;1;-;-;2;-;-;-;-;-;6
"291905 Lajedo do Tabocal";-;-;-;-;-;1;-;-;-;-;-;-;1
"291910 Lamarão";-;1;5;10;10;4;2;-;-;1;-;1;34
"291915 Lapão";2;24;8;5;40;32;6;1;-;-;-;-;118
"291920 Lauro de Freitas";1;4;-;1;13;33;42;53;55;42;20;13;277
"291930 Lençóis";63;11;1;4;-;-;1;1;-;-;-;1;82
"291940 Licínio de Almeida";-;-;4;-;2;9;12;-;-;-;-;-;27
"291950 Livramento de Nossa Senhora";28;11;4;7;31;105;62;11;2;2;3;3;269
"291955 Luís Eduardo Magalhães";30;513;451;159;129;44;11;1;-;2;-;1;1341
"291960 Macajuba";-;-;-;-;3;5;1;2;4;-;1;-;16
"291980 Macaúbas";88;36;86;98;55;22;12;5;-;-;-;-;402
"291990 Macururé";-;-;-;-;-;-;1;-;-;-;-;-;1
"291992 Madre de Deus";1;-;2;-;5;22;94;-;1;-;3;4;132
"292000 Maiquinique";-;1;-;2;2;-;-;-;-;-;-;-;5
"292010 Mairi";-;2;-;1;3;16;2;5;4;-;1;2;36
"292020 Malhada";-;-;-;-;15;14;-;-;-;-;-;-;29
"292030 Malhada de Pedras";-;-;-;-;2;3;9;-;-;-;-;1;15
"292040 Manoel Vitorino";-;1;-;-;-;2;1;4;1;2;-;-;11
"292050 Maracás";2;4;5;19;79;46;32;12;5;8;8;14;234
"292060 Maragogipe";-;-;-;2;-;5;5;-;-;-;1;-;13
"292070 Maraú";-;-;-;2;1;2;3;3;-;-;-;-;11
"292080 Marcionílio Souza";-;-;-;1;9;18;4;6;-;2;2;-;42
"292090 Mascote";-;-;-;1;-;-;-;-;-;-;-;-;1
"292100 Mata de São João";-;-;-;2;3;7;16;6;2;1;-;2;39
"292105 Matina";-;2;10;25;15;-;-;-;-;-;-;-;52
"292110 Medeiros Neto";-;-;-;-;2;2;3;5;2;1;1;-;16
"292120 Miguel Calmon";-;-;1;1;3;10;3;1;1;-;-;3;23
"292130 Milagres";-;-;-;-;2;6;1;-;-;-;-;-;9
"292140 Mirangaba";-;-;-;63;70;13;-;-;-;-;1;-;147
"292145 Mirante";-;-;1;-;-;-;1;5;-;1;1;-;9
"292150 Monte Santo";-;-;9;36;135;29;55;5;6;3;1;-;279
"292160 Morpará";-;-;-;1;1;2;-;-;-;-;-;-;4
"292170 Morro do Chapéu";1;-;8;156;214;79;23;13;6;3;-;3;506
"292180 Mortugaba";-;1;15;76;95;18;3;-;-;-;-;-;208
"292190 Mucugê";1;-;3;6;3;-;-;-;-;-;-;-;13
"292200 Mucuri";28;42;11;15;146;105;66;3;8;6;4;14;448
"292205 Mulungu do Morro";-;11;5;28;64;-;-;1;-;-;-;-;109
"292220 Muniz Ferreira";-;-;-;-;-;-;2;1;1;-;-;-;4
"292225 Muquém de São Francisco";-;-;-;-;1;2;2;-;-;-;-;-;5
"292230 Muritiba";1;-;1;5;107;30;20;10;7;1;1;-;183
"292240 Mutuípe";-;1;1;-;1;1;3;-;-;1;-;-;8
"292260 Nilo Peçanha";-;-;-;-;-;-;2;5;4;3;-;-;14
"292265 Nordestina";-;-;-;-;1;3;6;36;13;1;1;-;61
"292270 Nova Canaã";-;-;-;-;-;1;-;-;-;-;-;-;1
"292273 Nova Fátima";4;7;8;27;50;34;14;2;4;29;9;7;195
"292280 Nova Itarana";-;-;-;-;-;3;-;-;-;-;-;-;3
"292285 Nova Redenção";-;-;-;4;12;8;13;-;-;-;-;-;37
"292290 Nova Soure";-;-;-;1;2;2;8;3;1;-;-;-;17
"292300 Nova Viçosa";-;-;-;4;2;30;16;69;6;2;6;2;137
"292303 Novo Horizonte";-;3;3;6;18;-;1;1;2;-;-;2;36
"292305 Novo Triunfo";-;-;-;-;-;-;-;-;-;3;-;-;3
"292310 Olindina";1;-;-;-;1;-;5;49;41;10;-;-;107
"292320 Oliveira dos Brejinhos";3;4;6;4;6;9;6;4;-;-;1;-;43
"292330 Ouriçangas";-;-;-;-;-;-;-;-;-;4;-;-;4
"292335 Ourolândia";-;-;-;13;29;25;48;3;-;-;-;-;118
"292340 Palmas de Monte Alto";-;-;1;-;68;39;1;2;-;-;-;-;111
"292350 Palmeiras";22;80;11;11;17;12;2;1;-;-;-;-;156
"292360 Paramirim";91;125;116;124;27;11;10;3;-;-;-;5;512
"292370 Paratinga";-;2;2;5;4;1;10;-;-;-;-;-;24
"292380 Paripiranga";-;-;-;27;216;38;9;1;2;-;-;-;293
"292390 Pau Brasil";-;-;-;-;1;-;-;-;-;-;-;-;1
"292400 Paulo Afonso";1;1;-;8;21;63;9;3;11;5;2;2;126
"292405 Pé de Serra";-;-;4;1;1;-;3;6;4;1;19;8;47
"292410 Pedrão";-;-;-;-;-;-;-;12;8;1;-;-;21
"292420 Pedro Alexandre";-;-;-;-;-;-;-;11;2;45;1;-;59
"292440 Pilão Arcado";-;-;-;1;2;1;-;-;1;1;-;-;6
"292450 Pindaí";-;-;-;12;60;21;-;1;5;2;1;2;104
"292460 Pindobaçu";-;-;-;1;1;1;5;1;-;-;-;-;9
"292465 Pintadas";-;-;-;15;46;43;18;8;8;1;3;-;142
"292467 Piraí do Norte";-;-;-;-;-;-;-;-;-;10;22;-;32
"292480 Piritiba";-;-;-;5;30;14;-;-;-;-;-;-;49
"292500 Planalto";-;-;1;-;-;-;-;-;-;-;-;-;1
"292510 Poções";-;-;-;-;-;-;-;1;-;-;-;-;1
"292520 Pojuca";-;1;-;2;-;2;8;44;25;5;2;2;91
"292525 Ponto Novo";-;-;-;10;2;12;-;-;1;-;-;-;25
"292530 Porto Seguro";2;7;5;8;18;27;12;11;5;6;7;6;114
"292550 Prado";-;-;-;-;1;5;8;5;1;5;5;1;31
"292560 Presidente Dutra";-;-;-;1;36;24;2;-;-;-;1;-;64
"292570 Presidente Jânio Quadros";-;-;-;-;7;-;5;6;2;-;-;-;20
"292575 Presidente Tancredo Neves";-;1;-;7;79;44;12;5;2;2;1;-;153
"292580 Queimadas";1;1;-;1;3;3;4;7;-;1;-;-;21
"292590 Quijingue";-;3;4;38;190;68;3;10;7;3;3;6;335
"292593 Quixabeira";-;-;-;-;61;24;3;-;2;-;-;-;90
"292595 Rafael Jambeiro";-;-;5;5;72;53;34;10;21;7;7;-;214
"292600 Remanso";37;56;27;11;9;12;1;7;1;6;1;-;168
"292610 Retirolândia";-;-;1;-;-;-;1;5;5;-;-;-;12
"292620 Riachão das Neves";-;1;5;38;1;3;-;-;-;-;-;-;48
"292630 Riachão do Jacuípe";1;7;33;51;136;125;80;49;77;118;52;4;733
"292640 Riacho de Santana";59;291;10;17;49;13;10;7;6;1;2;2;467
"292650 Ribeira do Amparo";-;-;-;-;-;-;-;1;1;-;-;-;2
"292660 Ribeira do Pombal";-;-;-;1;1;-;1;-;1;5;2;-;11
"292665 Ribeirão do Largo";-;-;-;-;-;-;-;-;-;1;-;-;1
"292670 Rio de Contas";-;-;1;-;2;1;6;1;1;-;-;3;15
"292690 Rio do Pires";-;3;-;2;6;5;-;-;-;-;-;-;16
"292700 Rio Real";1;-;-;-;3;7;51;51;33;32;27;7;212
"292710 Rodelas";-;-;-;-;-;-;1;-;7;6;-;-;14
"292720 Ruy Barbosa";-;-;-;1;4;9;8;1;1;1;3;1;29
"292740 Salvador";140;171;202;454;754;913;1514;1470;1287;1035;885;693;9518
"292750 Santa Bárbara";34;52;60;113;81;21;12;3;5;6;-;1;388
"292770 Santa Cruz Cabrália";6;-;3;7;10;2;3;4;2;24;28;18;107
"292780 Santa Cruz da Vitória";-;-;-;-;1;1;1;1;-;1;-;-;5
"292810 Santa Maria da Vitória";2;3;46;156;188;78;10;9;-;-;-;-;492
"292840 Santa Rita de Cássia";-;-;-;3;6;1;2;-;-;-;1;-;13
"292850 Santa Teresinha";-;-;2;2;3;2;2;-;1;2;4;-;18
"292800 Santaluz";-;2;3;-;8;15;3;4;2;4;-;-;41
"292820 Santana";-;-;5;11;25;10;1;1;-;-;-;-;53
"292830 Santanópolis";-;3;8;46;63;24;21;11;3;1;2;6;188
"292860 Santo Amaro";2;5;2;6;3;4;15;10;1;3;3;3;57
"292870 Santo Antônio de Jesus";-;2;1;6;45;106;205;107;43;26;11;5;557
"292880 Santo Estêvão";28;77;143;210;370;242;195;156;77;65;28;15;1606
"292890 São Desidério";-;-;6;18;22;6;3;-;-;1;-;-;56
"292895 São Domingos";-;-;4;11;1;1;3;-;1;1;-;-;22
"292910 São Felipe";-;-;-;-;-;1;4;1;1;-;-;-;7
"292900 São Félix";-;2;-;1;16;5;18;13;17;4;5;-;81
"292905 São Félix do Coribe";1;-;-;-;17;2;2;-;-;-;-;1;23
"292920 São Francisco do Conde";-;1;-;4;11;24;45;22;13;25;18;1;164
"292925 São Gabriel";-;-;1;21;60;22;-;-;-;-;-;-;104
"292930 São Gonçalo dos Campos";15;14;88;106;201;124;57;26;6;13;2;1;653
