DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de notificação e Mês notificação
Período:2015
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"316760 Simonésia";-;5;5;4;-;2;-;-;-;-;-;-;16
"316770 Sobrália";-;1;-;-;2;-;-;-;-;-;-;-;3
"316780 Soledade de Minas";-;-;1;-;-;-;-;-;-;-;-;-;1
"316790 Tabuleiro";-;-;-;-;7;6;-;1;-;-;-;1;15
"316800 Taiobeiras";-;-;1;22;22;1;1;-;-;-;-;1;48
"316810 Tapira";-;-;-;4;-;-;1;-;-;-;-;-;5
"316820 Tapiraí";1;2;2;2;1;1;1;-;-;-;-;-;10
"316830 Taquaraçu de Minas";-;3;15;55;1;-;1;-;-;-;-;-;75
"316840 Tarumirim";1;-;-;1;1;2;1;-;-;-;1;-;7
"316860 Teófilo Otoni";4;1;51;97;94;87;101;59;37;27;48;79;685
"316870 Timóteo";6;3;5;26;17;10;-;4;1;2;16;120;210
"316880 Tiradentes";-;-;-;2;-;-;-;-;-;-;-;-;2
"316890 Tiros";-;-;1;-;2;-;-;-;-;-;-;-;3
"316900 Tocantins";1;1;7;7;25;38;21;4;4;6;29;68;211
"316905 Tocos do Moji";-;-;-;1;-;-;-;-;-;-;-;-;1
"316910 Toledo";-;-;-;-;-;-;-;-;-;-;-;1;1
"316920 Tombos";-;-;1;-;6;1;2;5;-;-;-;3;18
"316930 Três Corações";3;23;179;572;411;19;-;2;-;-;-;-;1209
"316935 Três Marias";-;-;2;9;9;3;2;-;-;-;-;-;25
"316940 Três Pontas";1;26;343;673;267;50;15;17;3;4;1;6;1406
"316950 Tumiritinga";-;-;1;-;-;-;-;-;-;-;-;-;1
"316960 Tupaciguara";1;1;42;92;203;88;20;6;2;4;8;51;518
"316970 Turmalina";-;-;4;-;2;1;-;-;2;-;2;3;14
"316980 Turvolândia";-;-;1;5;8;-;-;-;-;-;-;-;14
"316990 Ubá";36;5;13;60;129;168;122;64;32;35;236;1576;2476
"317000 Ubaí";-;-;-;-;7;11;26;6;-;2;-;-;52
"317005 Ubaporanga";-;1;5;1;7;3;-;-;-;-;-;-;17
"317010 Uberaba";67;78;166;309;375;179;49;19;5;10;27;134;1418
"317020 Uberlândia";239;811;2586;4692;5890;1691;353;101;63;51;102;193;16772
"317040 Unaí";81;510;847;2200;1793;391;87;17;15;33;44;33;6051
"317043 União de Minas";-;1;-;2;12;7;6;3;-;2;-;-;33
"317047 Uruana de Minas";-;-;14;16;22;21;3;-;-;3;-;-;79
"317050 Urucânia";-;-;2;9;5;11;7;2;-;-;1;8;45
"317052 Urucuia";-;-;1;1;4;3;1;-;-;-;-;-;10
"317057 Vargem Alegre";-;-;-;-;-;-;-;-;-;-;-;35;35
"317060 Vargem Bonita";-;1;2;1;-;1;-;-;-;-;-;-;5
"317070 Varginha";18;14;133;586;470;77;20;5;3;8;5;13;1352
"317075 Varjão de Minas";-;-;-;1;-;1;1;-;-;-;-;-;3
"317080 Várzea da Palma";2;2;5;3;14;4;1;1;2;2;2;10;48
"317090 Varzelândia";-;-;-;-;6;2;2;-;-;-;-;-;10
"317100 Vazante";1;2;2;12;15;10;7;2;1;-;-;9;61
"317103 Verdelândia";-;-;-;-;-;1;1;1;-;-;-;-;3
"317110 Veríssimo";-;-;2;7;16;10;-;-;-;-;-;-;35
"317120 Vespasiano";2;5;15;27;49;30;9;2;-;4;-;14;157
"317130 Viçosa";4;-;18;56;51;8;-;2;3;4;2;8;156
"317160 Virgem da Lapa";2;-;2;3;1;2;-;-;-;-;-;2;12
"317170 Virgínia";-;-;-;2;2;-;-;-;-;-;-;-;4
"317190 Virgolândia";-;-;-;-;4;-;-;-;-;-;-;-;4
"317200 Visconde do Rio Branco";44;6;9;45;37;75;45;20;15;5;11;247;559
"317210 Volta Grande";15;-;-;-;-;-;-;-;-;-;4;34;53
"317220 Wenceslau Braz";-;-;1;3;-;-;-;-;-;-;-;-;4
"320010 Afonso Cláudio";1;4;4;2;7;3;5;-;2;-;-;1;29
"320016 Água Doce do Norte";-;-;-;-;-;-;-;-;-;8;82;-;90
"320013 Águia Branca";-;-;-;-;-;-;-;-;1;-;-;-;1
"320020 Alegre";4;8;11;5;10;24;12;4;1;6;7;92;184
"320030 Alfredo Chaves";19;1;1;1;1;2;7;2;1;2;8;170;215
"320035 Alto Rio Novo";-;-;5;22;53;1;1;-;-;2;1;-;85
"320040 Anchieta";3;2;6;5;16;20;15;4;3;3;4;54;135
"320050 Apiacá";1;-;-;1;1;-;-;-;13;15;46;223;300
"320060 Aracruz";9;4;-;11;15;48;37;64;165;351;272;276;1252
"320070 Atilio Vivacqua";-;1;3;1;-;3;-;-;-;1;1;36;46
"320080 Baixo Guandu";-;4;6;3;12;23;22;17;19;5;9;2;122
"320090 Barra de São Francisco";6;1;5;20;13;3;2;19;10;9;42;11;141
"320100 Boa Esperança";-;2;1;10;24;19;7;5;1;2;1;-;72
"320110 Bom Jesus do Norte";1;2;9;4;17;18;7;12;10;5;20;93;198
"320115 Brejetuba";-;-;-;2;-;-;-;-;-;-;-;-;2
"320120 Cachoeiro de Itapemirim";32;10;46;167;284;428;363;365;350;1111;1230;1145;5531
"320130 Cariacica";66;36;43;76;313;307;383;430;406;431;438;620;3549
"320140 Castelo";8;7;2;1;2;1;1;6;1;17;25;31;102
"320150 Colatina";5;6;8;11;15;52;27;15;29;31;12;68;279
"320160 Conceição da Barra";-;1;11;8;9;19;22;11;11;8;-;1;101
"320170 Conceição do Castelo";-;-;1;-;1;6;-;1;-;1;-;-;10
"320190 Domingos Martins";4;1;-;4;8;2;2;2;1;1;-;9;34
"320200 Dores do Rio Preto";-;-;-;-;-;-;-;-;-;-;2;-;2
"320210 Ecoporanga";-;-;-;-;4;2;3;2;-;3;12;48;74
"320220 Fundão";-;-;1;4;12;6;3;2;2;-;1;1;32
"320225 Governador Lindenberg";1;-;-;-;-;-;-;1;1;-;-;-;3
"320230 Guaçuí";5;2;-;12;5;2;2;1;3;2;3;14;51
"320240 Guarapari";24;10;8;45;80;120;154;75;56;24;23;67;686
"320245 Ibatiba";-;-;1;1;3;-;1;-;1;-;-;-;7
"320250 Ibiraçu";-;-;1;2;7;13;5;1;5;3;7;10;54
"320260 Iconha";-;-;-;1;-;1;8;13;4;3;-;4;34
"320270 Itaguaçu";2;-;2;1;-;-;1;1;1;1;-;1;10
"320280 Itapemirim";6;1;11;46;40;55;69;17;10;9;11;2;277
"320290 Itarana";2;2;95;58;5;1;3;2;1;1;-;1;171
"320300 Iúna";-;-;-;5;-;1;-;-;1;-;-;-;7
"320305 Jaguaré";-;-;19;15;18;22;12;9;1;46;60;59;261
"320310 Jerônimo Monteiro";1;3;1;1;-;3;1;-;1;9;10;9;39
"320313 João Neiva";4;-;-;6;12;31;36;9;10;9;7;12;136
"320316 Laranja da Terra";169;77;1;2;-;-;-;-;-;-;6;14;269
"320320 Linhares";16;12;51;148;141;129;140;141;249;256;168;153;1604
"320330 Mantenópolis";-;-;-;-;-;5;6;-;1;-;-;1;13
"320332 Marataízes";3;2;7;12;21;32;31;23;8;7;9;34;189
"320334 Marechal Floriano";-;6;5;10;18;8;1;-;-;-;1;1;50
"320335 Marilândia";1;-;-;2;2;-;-;-;-;-;1;-;6
"320340 Mimoso do Sul";3;8;31;35;61;15;5;6;1;2;4;26;197
"320350 Montanha";29;21;26;28;10;9;1;1;-;-;1;2;128
"320360 Mucurici";4;12;18;32;12;8;5;2;2;3;-;16;114
"320370 Muniz Freire";-;-;-;3;1;-;1;-;-;-;-;1;6
"320380 Muqui";26;-;1;-;11;15;7;10;4;15;192;380;661
"320390 Nova Venécia";2;20;18;19;38;13;29;22;13;8;19;25;226
"320400 Pancas";-;1;1;-;4;12;22;19;25;7;14;94;199
"320405 Pedro Canário";2;-;1;1;4;3;2;1;4;1;-;-;19
"320410 Pinheiros";83;29;42;61;37;40;13;12;2;-;-;1;320
"320420 Piúma";10;-;6;13;18;18;27;6;1;3;12;53;167
"320425 Ponto Belo";2;16;21;34;26;14;13;5;4;3;-;11;149
"320430 Presidente Kennedy";3;-;-;-;1;4;3;1;3;18;103;231;367
"320435 Rio Bananal";-;1;-;2;-;1;-;-;-;-;-;1;5
"320440 Rio Novo do Sul";-;-;1;-;-;3;-;2;-;3;1;72;82
"320450 Santa Leopoldina";-;-;-;-;-;-;-;-;-;-;3;2;5
"320455 Santa Maria de Jetibá";-;2;3;17;23;8;-;-;1;1;2;2;59
"320460 Santa Teresa";-;1;1;4;5;2;1;1;-;4;2;10;31
"320465 São Domingos do Norte";-;1;-;-;-;1;1;-;1;-;-;-;4
"320470 São Gabriel da Palha";3;1;-;7;28;21;8;14;49;71;39;18;259
"320480 São José do Calçado";-;-;-;-;-;-;1;1;-;-;3;1;6
"320490 São Mateus";18;11;44;106;310;281;243;160;135;69;28;49;1454
"320495 São Roque do Canaã";-;-;1;1;-;1;1;4;6;29;36;19;98
"320500 Serra";207;103;227;347;658;568;428;436;252;239;257;526;4248
"320501 Sooretama";9;2;4;10;30;22;20;8;12;11;7;2;137
"320503 Vargem Alta";1;-;-;-;-;-;1;-;2;2;-;4;10
"320506 Venda Nova do Imigrante";3;1;2;2;2;1;1;-;1;1;2;8;24
"320510 Viana";30;7;30;27;82;181;87;70;295;233;113;231;1386
"320515 Vila Pavão";-;-;-;-;2;2;-;-;-;1;-;-;5
"320517 Vila Valério";-;-;1;2;24;23;9;6;6;-;1;-;72
"320520 Vila Velha";110;57;169;407;674;410;278;222;118;146;136;456;3183
"320530 Vitória";160;146;237;418;869;591;395;354;289;346;510;1221;5536
"330010 Angra dos Reis";17;319;2205;2841;2036;660;103;59;15;16;19;15;8305
"330015 Aperibé";-;-;2;-;-;-;2;-;-;1;9;11;25
"330020 Araruama";34;3;3;15;53;49;25;16;5;13;57;258;531
"330022 Areal";-;-;23;192;30;136;35;2;1;7;13;8;447
"330023 Armação dos Búzios";1;1;-;3;15;14;9;-;3;2;-;-;48
"330025 Arraial do Cabo";-;-;2;5;5;9;2;-;-;8;7;13;51
"330030 Barra do Piraí";41;68;251;415;222;80;3;2;1;-;2;10;1095
"330040 Barra Mansa";5;10;74;317;384;170;11;3;-;2;2;4;982
"330045 Belford Roxo";-;-;1;5;9;6;4;-;3;4;1;50;83
"330050 Bom Jardim";-;-;-;1;14;9;-;-;-;-;-;1;25
"330060 Bom Jesus do Itabapoana";44;21;52;35;69;69;52;52;49;49;79;723;1294
"330070 Cabo Frio";19;9;31;21;51;19;25;9;-;-;-;-;184
"330080 Cachoeiras de Macacu";-;-;-;1;-;3;-;-;-;-;-;6;10
"330090 Cambuci";2;-;-;-;1;-;-;-;-;-;-;7;10
"330100 Campos dos Goytacazes";46;73;156;283;423;511;736;664;438;282;356;713;4681
"330110 Cantagalo";4;-;-;2;1;-;-;-;-;-;-;5;12
"330093 Carapebus";1;-;12;5;22;8;2;15;11;1;5;4;86
"330115 Cardoso Moreira";-;1;1;4;1;2;-;2;1;2;4;8;26
"330120 Carmo";1;-;-;-;2;1;-;-;-;2;-;29;35
"330130 Casimiro de Abreu";1;-;2;-;4;8;16;9;4;-;-;-;44
"330140 Conceição de Macabu";-;-;3;7;2;2;1;3;10;8;5;30;71
"330150 Cordeiro";-;-;-;-;-;-;-;-;-;3;15;57;75
"330170 Duque de Caxias";11;11;8;12;25;45;40;28;26;17;23;58;304
"330180 Engenheiro Paulo de Frontin";-;-;10;30;20;4;-;-;-;-;-;3;67
"330185 Guapimirim";-;2;-;7;2;6;5;2;-;1;-;-;25
"330187 Iguaba Grande";-;-;-;2;-;2;1;8;5;-;6;4;28
"330190 Itaboraí";27;39;100;166;170;97;37;17;6;2;30;60;751
"330200 Itaguaí";1;4;5;48;73;42;32;8;8;7;6;14;248
"330205 Italva";-;1;7;13;3;1;3;6;5;3;1;-;43
"330210 Itaocara";-;1;-;1;6;2;-;-;-;-;2;14;26
"330220 Itaperuna";67;4;36;68;530;421;335;204;211;177;223;815;3091
"330225 Itatiaia";32;210;438;327;173;46;7;2;2;1;7;8;1253
"330227 Japeri";1;-;-;1;-;4;-;3;-;1;12;52;74
"330230 Laje do Muriaé";-;-;2;4;49;19;-;-;-;-;-;-;74
"330240 Macaé";4;2;-;51;158;208;269;103;93;29;71;120;1108
"330245 Macuco";-;-;-;5;5;1;-;-;-;-;-;1;12
"330250 Magé";6;-;1;8;2;7;2;-;-;1;4;4;35
"330260 Mangaratiba";1;2;6;78;32;18;11;6;-;1;4;9;168
"330270 Maricá";-;-;1;20;32;20;5;-;-;-;1;2;81
"330280 Mendes";1;9;141;257;85;4;-;1;-;-;2;8;508
"330285 Mesquita";-;-;-;1;5;-;-;1;1;-;1;26;35
"330290 Miguel Pereira";-;-;-;-;1;-;-;-;-;-;-;-;1
"330300 Miracema";6;33;106;73;55;12;-;-;-;-;4;9;298
"330310 Natividade";34;-;8;45;32;27;61;108;19;31;15;325;705
"330320 Nilópolis";-;-;3;4;22;27;1;9;1;1;4;21;93
"330330 Niterói";28;26;59;75;98;52;25;29;26;40;111;291;860
"330340 Nova Friburgo";3;1;17;30;31;18;9;3;7;2;9;42;172
"330350 Nova Iguaçu";4;2;8;23;70;39;11;10;3;1;15;76;262
"330360 Paracambi";-;-;1;1;2;-;-;-;-;-;-;-;4
"330370 Paraíba do Sul";-;-;3;-;35;22;4;-;-;5;-;13;82
"330380 Paraty";1;4;22;158;78;-;1;1;-;-;-;1;266
"330385 Paty do Alferes";-;-;-;2;4;2;-;1;-;-;1;1;11
"330390 Petrópolis";3;4;17;44;58;20;7;1;1;1;1;15;172
"330395 Pinheiral";4;3;38;54;18;2;1;2;-;-;-;17;139
"330400 Piraí";7;10;64;190;449;98;14;6;2;12;26;82;960
"330410 Porciúncula";-;-;2;1;1;-;1;-;3;2;17;80;107
"330411 Porto Real";-;24;599;742;417;98;26;3;-;-;-;2;1911
"330412 Quatis";11;18;77;252;258;50;1;-;-;-;1;-;668
"330414 Queimados";-;-;-;-;-;1;1;-;-;1;-;1;4
"330415 Quissamã";1;-;-;1;6;8;7;15;17;1;3;7;66
"330420 Resende";2021;2034;2668;1300;706;224;45;20;21;38;58;137;9272
"330430 Rio Bonito";-;1;-;-;2;1;1;1;-;-;1;1;8
"330440 Rio Claro";-;-;18;22;53;12;1;-;-;1;2;8;117
"330450 Rio das Flores";-;-;-;-;4;4;-;-;-;-;-;1;9
"330452 Rio das Ostras";3;4;12;78;145;207;158;123;50;40;73;113;1006
"330455 Rio de Janeiro";155;188;731;2898;5056;3895;1398;1082;557;388;565;1420;18333
"330470 Santo Antônio de Pádua";2;10;42;65;193;120;47;24;9;12;98;151;773
"330480 São Fidélis";-;2;11;9;29;26;25;11;14;15;16;65;223
"330475 São Francisco de Itabapoana";-;-;-;1;7;36;28;28;30;16;102;6;254
"330490 São Gonçalo";63;40;130;147;188;63;24;47;39;102;276;1208;2327
"330500 São João da Barra";-;-;1;2;-;-;1;11;9;1;3;19;47
"330510 São João de Meriti";-;-;5;2;20;5;-;2;-;-;1;11;46
"330513 São José de Ubá";-;-;2;2;9;15;2;17;2;6;56;62;173
"330515 São José do Vale do Rio Preto";-;-;129;370;135;33;-;-;-;-;-;1;668
"330520 São Pedro da Aldeia";6;-;1;-;1;1;-;4;-;3;8;25;49
"330540 Sapucaia";-;1;1;2;9;7;4;2;-;-;24;86;136
"330550 Saquarema";-;1;39;255;424;303;149;129;128;144;137;433;2142
"330555 Seropédica";1;2;6;26;41;9;11;2;3;4;3;2;110
"330560 Silva Jardim";1;-;-;-;-;-;-;-;-;-;-;1;2
"330580 Teresópolis";2;-;3;9;11;2;3;3;1;2;-;2;38
"330590 Trajano de Moraes";-;-;-;-;2;-;-;-;-;-;-;-;2
"330600 Três Rios";-;-;18;7;6;-;-;-;-;-;-;11;42
"330610 Valença";2;3;22;54;81;33;8;1;1;1;-;7;213
"330615 Varre-Sai";-;-;-;3;3;-;-;-;-;-;1;8;15
"330620 Vassouras";-;8;270;278;152;24;5;2;-;-;1;7;747
"330630 Volta Redonda";55;124;993;1769;1061;220;37;17;4;9;17;69;4375
"350010 Adamantina";12;49;352;447;192;39;27;26;4;3;1;8;1160
"350020 Adolfo";3;7;57;9;10;1;1;3;2;6;6;5;110
"350030 Aguaí";954;1325;152;20;2;1;3;2;4;4;1;-;2468
"350040 Águas da Prata";25;180;109;27;2;2;-;-;1;1;-;-;347
"350050 Águas de Lindóia";7;30;69;73;21;4;-;-;-;-;1;-;205
"350055 Águas de Santa Bárbara";-;-;2;4;4;2;-;-;-;1;1;-;14
"350060 Águas de São Pedro";-;4;18;6;2;2;-;-;-;-;-;-;32
"350070 Agudos";3;57;195;274;114;22;5;2;-;-;1;5;678
"350075 Alambari";-;3;10;4;1;-;-;-;-;1;-;-;19
"350080 Alfredo Marcondes";-;-;2;11;13;5;1;-;-;-;-;1;33
"350090 Altair";-;6;13;21;28;2;-;-;-;-;-;-;70
"350100 Altinópolis";1;5;28;22;10;2;-;-;-;1;-;2;71
"350110 Alto Alegre";12;28;30;3;2;2;-;-;1;-;-;-;78
"350115 Alumínio";-;3;38;94;27;5;-;-;1;-;2;8;178
"350120 Álvares Florence";-;2;6;3;6;2;-;1;-;-;1;2;23
"350130 Álvares Machado";-;4;24;66;54;39;11;10;-;3;53;75;339
"350140 Álvaro de Carvalho";2;14;7;2;3;1;-;-;-;1;1;2;33
"350150 Alvinlândia";1;12;11;3;-;2;-;-;-;-;-;-;29
"350160 Americana";78;553;3266;4460;2222;498;56;7;1;6;9;42;11198
"350170 Américo Brasiliense";5;65;251;378;115;14;2;-;-;2;1;1;834
"350180 Américo de Campos";2;-;9;21;9;10;4;1;-;-;-;1;57
"350190 Amparo";101;962;3392;1783;559;43;3;2;3;8;8;17;6881
"350200 Analândia";1;17;49;49;13;1;-;-;1;-;-;-;131
"350210 Andradina";20;19;86;387;779;138;41;36;68;65;100;149;1888
"350220 Angatuba";1;6;37;85;72;11;-;1;-;-;-;-;213
"350230 Anhembi";-;1;58;48;7;-;-;-;-;-;-;-;114
"350240 Anhumas";1;-;3;19;51;17;3;1;-;-;-;2;97
"350250 Aparecida";-;14;275;566;338;91;11;1;1;1;1;6;1305
"350260 Aparecida d'Oeste";54;51;31;48;25;3;8;-;1;1;1;2;225
"350270 Apiaí";1;-;15;10;5;-;-;-;-;-;-;-;31
"350275 Araçariguama";1;7;74;94;42;9;2;-;-;-;-;-;229
"350280 Araçatuba";175;189;496;452;347;100;39;9;7;4;23;29;1870
"350290 Araçoiaba da Serra";3;68;104;38;18;4;-;1;-;-;1;-;237
"350300 Aramina";-;-;-;3;1;1;-;-;-;-;-;1;6
"350310 Arandu";-;-;1;3;-;-;-;-;-;-;-;-;4
"350315 Arapeí";1;13;78;-;-;-;-;-;-;-;-;-;92
"350320 Araraquara";211;916;3000;400;437;256;57;19;11;18;48;68;5441
"350330 Araras";19;130;654;1004;718;182;13;7;2;1;1;4;2735
"350335 Arco-Íris";-;-;6;4;2;2;1;-;-;-;-;-;15
"350340 Arealva";13;100;73;82;66;8;3;-;-;-;-;1;346
"350350 Areias";-;-;5;-;3;-;1;-;-;1;-;-;10
"350360 Areiópolis";-;51;277;93;22;1;-;-;-;-;-;-;444
"350370 Ariranha";4;54;96;24;18;3;-;-;-;2;-;-;201
"350380 Artur Nogueira";8;159;485;151;-;-;1;1;-;3;3;5;816
"350390 Arujá";5;66;361;824;948;132;9;6;2;1;8;29;2391
"350395 Aspásia";-;1;8;25;4;2;-;-;-;-;3;4;47
"350400 Assis";88;639;1947;1636;408;42;10;3;-;3;3;5;4784
"350410 Atibaia";8;99;494;568;278;22;4;-;2;1;2;15;1493
"350420 Auriflama";2;21;58;52;39;42;6;3;-;1;-;1;225
"350430 Avaí";137;103;65;14;23;6;5;-;-;-;-;-;353
"350440 Avanhandava";10;38;45;34;8;-;-;-;-;-;-;-;135
"350450 Avaré";-;16;82;149;33;2;-;1;-;-;-;1;284
"350460 Bady Bassitt";-;20;75;286;263;73;3;1;1;1;10;3;736
"350470 Balbinos";1;9;7;4;-;-;-;-;-;-;-;-;21
"350480 Bálsamo";24;138;109;41;24;12;-;1;1;1;-;-;351
"350490 Bananal";-;46;213;102;16;5;-;-;-;-;-;-;382
"350500 Barão de Antonina";-;-;-;2;3;-;-;-;-;-;-;-;5
"350510 Barbosa";4;2;51;25;32;8;-;-;-;-;1;1;124
"350520 Bariri";-;5;10;48;48;-;-;-;-;-;-;-;111
"350530 Barra Bonita";1;2;22;33;13;5;1;1;-;-;1;1;80
"350540 Barra do Turvo";-;2;3;2;2;-;-;-;-;-;-;-;9
"350550 Barretos";9;49;193;185;202;91;34;10;3;9;14;53;852
"350560 Barrinha";1;4;15;44;44;33;12;8;3;2;2;6;174
"350570 Barueri";138;779;4256;2812;1008;143;17;5;3;4;9;24;9198
"350580 Bastos";6;35;123;132;88;39;10;16;7;3;1;2;462
"350590 Batatais";8;9;74;78;92;34;14;5;9;36;39;201;599
"350600 Bauru";80;993;2727;2096;1415;858;578;23;8;3;19;48;8848
"350610 Bebedouro";444;832;1918;2114;859;63;113;8;5;3;1;10;6370
"350620 Bento de Abreu";3;3;2;5;-;1;-;-;-;-;-;1;15
"350630 Bernardino de Campos";-;5;40;23;-;-;-;-;-;-;-;1;69
"350635 Bertioga";16;28;102;85;84;142;44;22;10;6;8;35;582
"350640 Bilac";1;4;13;34;27;4;-;2;-;8;34;75;202
"350650 Birigui";76;278;709;1548;1253;473;88;46;19;32;63;117;4702
"350660 Biritiba-Mirim";-;2;7;12;4;3;1;-;-;-;-;1;30
"350670 Boa Esperança do Sul";13;21;24;32;18;3;-;-;-;1;1;2;115
"350680 Bocaina";-;4;24;29;4;-;-;-;-;-;-;1;62
"350690 Bofete";-;1;2;1;3;-;-;-;-;-;2;1;10
"350700 Boituva";8;111;360;309;69;2;1;-;-;-;1;-;861
"350710 Bom Jesus dos Perdões";3;28;108;125;39;-;1;-;1;-;1;-;306
"350715 Bom Sucesso de Itararé";-;-;2;-;-;-;-;-;-;-;-;-;2
"350720 Borá";4;20;9;3;2;-;-;-;-;-;-;1;39
"350730 Boracéia";-;3;12;17;4;-;-;-;-;-;-;-;36
"350740 Borborema";27;185;240;68;37;10;1;-;1;-;3;3;575
"350745 Borebi";1;1;2;4;-;-;-;-;-;-;-;-;8
"350750 Botucatu";6;50;348;332;111;14;4;1;-;1;5;11;883
"350760 Bragança Paulista";19;48;187;322;158;54;14;5;1;-;2;13;823
"350770 Braúna";14;78;35;10;8;3;-;-;1;-;-;3;152
"350775 Brejo Alegre";-;9;6;-;-;-;-;-;-;-;-;-;15
"350780 Brodowski";2;32;108;87;27;22;14;1;-;2;1;-;296
"350790 Brotas";7;21;72;127;35;-;1;-;-;-;-;4;267
"350800 Buri";-;3;142;61;18;4;-;-;-;-;-;-;228
"350810 Buritama";2;73;351;227;95;33;11;6;4;-;3;3;808
"350820 Buritizal";-;-;-;1;-;-;-;-;-;-;-;-;1
"350830 Cabrália Paulista";1;29;49;9;-;-;-;-;-;-;-;2;90
"350840 Cabreúva";1;11;67;70;14;1;1;-;-;-;3;1;169
"350850 Caçapava";10;34;190;366;429;54;-;1;-;-;1;4;1089
"350860 Cachoeira Paulista";-;2;43;149;110;25;1;-;-;1;-;2;333
"350870 Caconde";-;6;30;22;38;5;2;-;-;-;-;3;106
"350880 Cafelândia";18;64;99;34;-;2;1;-;-;1;1;4;224
"350890 Caiabu";-;-;2;3;10;10;-;-;-;-;-;-;25
"350900 Caieiras";2;7;214;250;123;11;-;1;1;2;2;1;614
"350910 Caiuá";1;5;8;7;2;1;-;-;-;-;1;1;26
"350920 Cajamar";27;362;1701;1081;83;11;2;1;5;3;6;5;3287
"350925 Cajati";1;1;12;12;5;-;-;-;-;-;-;-;31
"350930 Cajobi";8;32;50;45;10;11;-;-;-;-;-;-;156
"350940 Cajuru";4;88;161;461;121;35;3;-;2;2;1;2;880
"350945 Campina do Monte Alegre";-;2;6;3;-;-;-;-;-;-;-;-;11
"350950 Campinas";1220;5814;24180;23774;12061;1909;319;56;105;87;138;244;69907
"350960 Campo Limpo Paulista";123;168;7;-;-;-;-;-;-;-;1;5;304
"350970 Campos do Jordão";1;-;-;2;1;-;-;-;-;-;-;-;4
"350980 Campos Novos Paulista";1;16;11;4;1;-;-;-;-;-;-;-;33
"350990 Cananéia";-;4;46;79;36;-;-;-;-;2;-;2;169
"350995 Canas";-;-;7;10;4;1;-;-;-;-;-;-;22
"351000 Cândido Mota";269;1282;2003;705;55;3;2;1;2;-;3;6;4331
"351010 Cândido Rodrigues";-;1;7;16;1;-;-;-;-;-;-;5;30
"351015 Canitar";1;-;3;6;4;-;-;-;-;-;-;-;14
"351020 Capão Bonito";-;19;26;46;12;-;-;-;-;-;-;1;104
"351030 Capela do Alto";-;5;11;10;7;1;-;-;-;-;1;-;35
"351040 Capivari";10;31;441;402;224;36;4;5;1;2;5;13;1174
"351050 Caraguatatuba";431;711;2056;1522;468;75;5;10;5;3;5;3;5294
"351060 Carapicuíba";3;10;239;591;213;31;5;4;6;1;1;3;1107
"351080 Casa Branca";6;58;195;304;244;24;1;-;2;-;1;2;837
"351090 Cássia dos Coqueiros";-;1;-;-;-;-;-;-;-;-;-;-;1
"351100 Castilho";17;27;79;233;168;35;12;2;1;1;5;31;611
"351110 Catanduva";2664;5239;2427;581;279;112;15;10;9;11;6;11;11364
"351120 Catiguá";21;42;71;21;10;3;-;1;1;-;-;1;171
"351130 Cedral";12;57;181;82;30;3;3;-;-;3;3;4;378
"351140 Cerqueira César";-;1;5;13;6;2;-;-;-;-;-;-;27
"351150 Cerquilho";2;31;82;71;38;10;-;-;-;1;-;-;235
"351160 Cesário Lange";-;2;13;29;12;6;-;-;-;-;-;-;62
"351170 Charqueada";-;-;10;45;36;7;1;-;-;-;1;-;100
"355720 Chavantes";1;1;17;28;73;6;2;2;1;-;1;-;132
"351190 Clementina";1;5;12;14;8;-;-;-;1;1;1;-;43
"351200 Colina";7;8;91;262;123;40;17;26;8;-;-;1;583
"351210 Colômbia";1;6;23;37;91;29;1;2;1;1;-;2;194
"351220 Conchal";2;141;946;831;322;18;5;-;1;1;-;-;2267
"351230 Conchas";1;11;130;329;298;36;-;-;-;-;-;-;805
"351240 Cordeirópolis";5;52;279;206;86;14;3;1;-;-;1;1;648
"351250 Coroados";-;27;33;29;17;6;4;6;3;-;1;3;129
"351260 Coronel Macedo";-;-;2;-;-;-;-;-;-;-;-;-;2
"351270 Corumbataí";5;19;44;34;9;1;2;-;-;-;-;-;114
"351280 Cosmópolis";13;75;160;182;87;1;-;1;1;2;1;1;524
"351290 Cosmorama";-;5;21;25;4;-;-;-;-;4;6;29;94
"351300 Cotia";27;340;769;589;232;29;1;-;-;-;2;8;1997
"351310 Cravinhos";6;9;18;41;40;9;1;-;-;1;-;5;130
"351330 Cruzália";-;12;100;14;3;-;-;-;-;-;-;-;129
"351340 Cruzeiro";5;13;41;101;43;14;4;-;-;-;-;2;223
"351350 Cubatão";6;45;152;195;160;108;20;7;8;4;8;31;744
"351360 Cunha";-;-;-;1;-;-;1;-;-;-;-;-;2
"351370 Descalvado";19;154;236;289;208;353;-;-;-;2;-;3;1264
"351380 Diadema";21;111;1053;1265;939;155;16;1;4;1;1;20;3587
"351385 Dirce Reis";-;-;1;3;4;10;5;10;2;-;-;1;36
"351390 Divinolândia";-;1;6;-;-;1;-;-;-;-;1;-;9
"351400 Dobrada";6;8;8;9;11;9;13;-;1;1;-;2;68
"351410 Dois Córregos";4;24;131;178;46;9;1;1;1;-;1;1;397
"351420 Dolcinópolis";-;3;12;11;21;11;8;4;-;2;40;47;159
