"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"270060 Barra de São Miguel";-;1;5;1;4;23;8;1;-;-;-;-;43
"270080 Belém";-;-;1;5;3;-;2;-;-;-;-;-;11
"270090 Belo Monte";-;-;-;1;-;-;-;-;-;-;-;-;1
"270100 Boca da Mata";-;2;4;25;6;8;1;-;-;2;-;-;48
"270110 Branquinha";-;-;-;-;-;-;-;-;3;-;-;-;3
"270120 Cacimbinhas";-;1;6;-;-;-;-;-;-;-;-;-;7
"270130 Cajueiro";-;-;-;1;2;1;1;-;-;-;-;-;5
"270135 Campestre";-;1;6;-;1;-;-;-;-;-;-;-;8
"270140 Campo Alegre";-;31;25;-;1;-;-;-;-;-;-;-;57
"270150 Campo Grande";-;6;2;-;-;-;-;-;-;-;-;-;8
"270160 Canapi";-;1;-;-;-;-;-;-;-;-;-;-;1
"270170 Capela";-;1;-;-;-;-;-;-;-;-;-;-;1
"270180 Carneiros";13;11;-;-;-;-;-;-;-;-;-;-;24
"270200 Coité do Nóia";-;3;-;-;-;-;-;-;1;1;-;-;5
"270210 Colônia Leopoldina";2;30;25;45;2;3;1;3;2;1;-;-;114
"270220 Coqueiro Seco";22;5;4;1;2;-;-;-;-;-;-;-;34
"270230 Coruripe";-;-;-;1;-;1;-;-;-;-;-;-;2
"270235 Craíbas";-;4;1;-;-;-;1;-;-;-;-;-;6
"270240 Delmiro Gouveia";32;27;25;24;5;-;1;1;1;1;-;2;119
"270250 Dois Riachos";-;-;5;2;-;1;-;-;-;-;-;-;8
"270260 Feira Grande";-;11;6;26;8;1;1;3;1;-;-;-;57
"270280 Flexeiras";-;-;1;-;1;-;-;-;-;-;-;-;2
"270290 Girau do Ponciano";-;5;3;3;-;4;-;-;-;-;-;-;15
"270300 Ibateguara";-;-;-;-;-;2;-;-;-;-;-;-;2
"270310 Igaci";2;-;-;-;5;-;5;-;-;-;-;-;12
"270320 Igreja Nova";2;1;1;-;1;-;-;1;-;-;-;-;6
"270330 Inhapi";37;16;12;3;1;-;-;-;-;-;-;-;69
"270340 Jacaré dos Homens";-;1;-;1;-;-;-;-;-;-;-;-;2
"270350 Jacuípe";-;-;-;2;-;-;-;-;-;-;-;-;2
"270375 Jequiá da Praia";-;-;1;1;1;-;-;-;-;-;-;-;3
"270380 Joaquim Gomes";-;1;-;2;-;2;3;-;-;-;-;-;8
"270400 Junqueiro";4;17;61;114;132;20;3;5;4;1;1;-;362
"270410 Lagoa da Canoa";-;1;2;-;1;1;-;-;-;-;-;1;6
"270420 Limoeiro de Anadia";2;12;16;20;14;22;1;-;-;2;1;-;90
"270430 Maceió";154;744;1641;1354;1010;410;249;92;40;40;17;36;5787
"270450 Maragogi";2;14;131;37;66;-;1;-;-;-;-;-;251
"270470 Marechal Deodoro";9;32;46;59;83;49;21;9;3;2;2;1;316
"270480 Maribondo";-;23;3;1;1;-;-;-;-;-;-;-;28
"270500 Mata Grande";395;191;4;-;-;-;-;-;-;-;1;-;591
"270510 Matriz de Camaragibe";-;-;9;10;9;16;-;-;-;-;-;-;44
"270520 Messias";-;2;18;14;2;2;2;-;1;-;-;-;41
"270530 Minador do Negrão";2;3;-;-;-;-;-;-;-;-;-;-;5
"270540 Monteirópolis";29;3;-;-;-;-;-;-;-;-;-;-;32
"270560 Novo Lino";1;2;4;8;1;1;-;-;-;-;-;-;17
"270570 Olho d'Água das Flores";-;6;1;-;-;-;-;-;-;-;-;1;8
"270590 Olho d'Água Grande";-;-;-;-;-;-;1;-;-;-;-;-;1
"270600 Olivença";51;10;20;6;4;1;-;-;-;-;-;-;92
"270610 Ouro Branco";7;-;4;3;2;1;2;-;-;1;-;-;20
"270620 Palestina";-;1;-;-;-;-;-;-;-;-;-;-;1
"270630 Palmeira dos Índios";220;88;57;37;21;22;14;27;8;6;3;1;504
"270640 Pão de Açúcar";1;13;1;3;3;3;3;5;-;2;2;1;37
"270642 Pariconha";1;1;3;1;-;-;-;-;1;-;-;-;7
"270644 Paripueira";-;-;-;3;10;2;1;-;-;-;-;-;16
"270670 Penedo";36;107;76;190;78;73;54;19;14;9;2;7;665
"270680 Piaçabuçu";41;3;2;1;-;-;-;-;-;-;-;-;47
"270690 Pilar";4;12;25;37;22;9;1;1;-;-;-;-;111
"270710 Piranhas";-;2;-;3;1;2;-;-;-;-;-;-;8
"270720 Poço das Trincheiras";12;25;18;9;1;-;-;-;-;-;-;-;65
"270730 Porto Calvo";-;-;-;1;-;-;-;-;-;-;-;-;1
"270750 Porto Real do Colégio";-;3;3;-;-;-;-;-;-;-;-;-;6
"270770 Rio Largo";65;354;348;87;26;11;8;2;5;4;2;1;913
"270780 Roteiro";-;-;-;-;31;86;7;-;-;-;-;-;124
"270790 Santa Luzia do Norte";-;-;-;1;-;-;-;-;-;-;-;-;1
"270800 Santana do Ipanema";412;424;232;64;23;5;3;-;5;1;1;-;1170
"270810 Santana do Mundaú";-;1;-;-;-;-;-;-;-;-;-;-;1
"270820 São Brás";-;-;-;-;-;-;-;1;-;-;-;-;1
"270830 São José da Laje";-;1;10;7;3;-;-;-;-;-;1;-;22
"270840 São José da Tapera";-;1;3;1;-;-;-;-;-;-;-;-;5
"270850 São Luís do Quitunde";-;-;-;1;1;-;-;-;-;-;-;-;2
"270860 São Miguel dos Campos";-;2;6;11;6;18;9;1;-;-;-;-;53
"270870 São Miguel dos Milagres";-;-;8;17;3;-;-;-;-;-;-;-;28
"270880 São Sebastião";2;4;1;-;-;1;-;-;-;-;-;-;8
"270890 Satuba";-;2;9;1;1;-;-;-;-;-;-;-;13
"270895 Senador Rui Palmeira";3;-;-;-;-;-;-;-;-;-;-;-;3
"270900 Tanque d'Arca";-;-;2;-;1;-;1;-;-;-;-;-;4
"270910 Taquarana";11;9;6;3;10;3;14;5;9;12;4;2;88
"270915 Teotônio Vilela";38;28;-;2;5;4;5;2;1;-;-;2;87
"270920 Traipu";4;7;11;4;2;-;6;4;-;-;-;-;38
"270930 União dos Palmares";19;34;148;39;69;59;31;17;16;-;1;-;433
"270940 Viçosa";1;6;4;4;8;2;2;1;-;-;-;-;28
"280020 Aquidabã";-;-;-;1;-;-;-;-;-;-;-;-;1
"280030 Aracaju";145;251;146;142;105;66;76;109;64;76;30;32;1242
"280040 Arauá";1;2;-;-;-;-;-;-;-;-;-;-;3
"280050 Areia Branca";4;4;-;1;-;-;-;-;-;-;-;-;9
"280060 Barra dos Coqueiros";2;7;3;3;3;-;2;5;1;-;1;-;27
"280067 Boquim";1;15;4;-;1;-;1;-;-;-;-;-;22
"280100 Campo do Brito";3;6;1;-;-;-;-;-;-;-;-;-;10
"280110 Canhoba";1;-;-;-;-;-;-;-;-;-;-;-;1
"280120 Canindé de São Francisco";1;-;-;-;-;-;-;-;-;-;-;-;1
"280150 Carmópolis";2;3;-;-;-;-;-;-;-;-;-;-;5
"280210 Estância";4;55;36;14;12;3;7;12;8;7;7;11;176
"280240 Gararu";-;-;-;-;-;1;-;-;-;-;-;-;1
"280260 Gracho Cardoso";-;-;-;-;-;-;-;1;-;-;-;-;1
"280270 Ilha das Flores";-;-;-;2;-;-;-;-;-;-;-;-;2
"280280 Indiaroba";1;13;2;-;-;-;-;-;-;-;-;-;16
"280290 Itabaiana";34;7;4;3;2;1;-;1;-;-;-;-;52
"280300 Itabaianinha";22;449;29;1;-;-;-;5;1;1;4;2;514
"280320 Itaporanga d'Ajuda";1;8;13;5;2;-;-;-;-;-;-;-;29
"280340 Japoatã";1;2;5;2;-;-;-;-;-;-;-;-;10
"280350 Lagarto";3;4;1;2;2;1;1;1;-;-;-;-;15
"280360 Laranjeiras";4;-;1;-;2;-;1;-;-;-;-;-;8
"280370 Macambira";-;-;-;3;-;-;-;-;-;-;-;-;3
"280410 Moita Bonita";-;2;-;-;-;-;-;-;-;-;-;-;2
"280420 Monte Alegre de Sergipe";-;-;2;-;-;-;-;1;-;-;1;-;4
"280440 Neópolis";4;2;4;3;2;1;-;-;-;-;-;-;16
"280445 Nossa Senhora Aparecida";-;-;1;-;-;-;-;-;-;-;-;-;1
"280450 Nossa Senhora da Glória";-;1;1;7;6;1;1;-;1;1;1;1;21
"280470 Nossa Senhora de Lourdes";1;6;32;68;4;1;2;-;-;-;-;-;114
"280480 Nossa Senhora do Socorro";-;-;1;-;-;-;-;1;1;1;-;-;4
"280490 Pacatuba";7;4;-;1;-;-;1;-;-;-;-;-;13
"280500 Pedra Mole";1;1;74;-;-;-;5;5;1;1;-;-;88
"280520 Pinhão";1;4;4;-;-;-;-;-;-;-;-;-;9
"280530 Pirambu";-;1;-;-;9;-;-;-;-;-;-;-;10
"280540 Poço Redondo";2;1;1;-;-;-;-;-;-;-;-;-;4
"280550 Poço Verde";1;-;20;-;-;-;-;-;-;-;-;-;21
"280570 Propriá";1;4;28;131;2;9;31;43;8;11;34;56;358
"280580 Riachão do Dantas";3;3;7;1;-;1;-;-;-;-;-;-;15
"280590 Riachuelo";1;-;-;-;-;-;-;-;-;-;-;-;1
"280600 Ribeirópolis";-;1;-;1;-;-;-;-;-;-;-;-;2
"280610 Rosário do Catete";-;1;1;-;-;-;-;-;-;-;-;-;2
"280620 Salgado";21;9;-;-;-;-;-;-;-;-;-;-;30
"280660 Santo Amaro das Brotas";-;1;-;-;-;-;1;4;-;-;-;-;6
"280670 São Cristóvão";30;6;2;3;-;2;-;1;-;-;-;-;44
"280710 Simão Dias";-;-;2;8;-;-;2;-;-;1;-;1;14
"280740 Tobias Barreto";116;237;137;35;2;6;-;14;3;4;2;9;565
"280760 Umbaúba";12;9;50;32;10;2;-;-;-;-;-;-;115
"290010 Abaíra";-;-;1;-;-;-;-;-;-;-;-;-;1
"290020 Abaré";1;1;-;-;-;1;-;-;-;-;-;-;3
"290035 Adustina";1;49;7;-;-;-;-;-;-;-;-;-;57
"290060 Aiquara";-;-;3;-;-;-;-;-;-;-;-;-;3
"290070 Alagoinhas";1;-;4;6;-;1;2;3;3;-;-;-;20
"290080 Alcobaça";10;31;11;19;28;4;34;9;15;78;70;-;309
"290090 Almadina";-;13;19;5;-;-;-;-;-;-;-;-;37
"290100 Amargosa";-;3;9;6;-;1;-;-;-;-;-;-;19
"290110 Amélia Rodrigues";-;-;1;-;-;-;-;-;-;-;-;-;1
"290115 América Dourada";24;45;78;29;1;14;-;-;-;-;-;-;191
"290120 Anagé";1;15;17;4;1;1;-;-;-;-;-;-;39
"290130 Andaraí";-;9;1;-;-;-;-;-;-;-;-;-;10
"290135 Andorinha";1;22;35;10;4;1;-;-;-;-;-;-;73
"290140 Angical";-;1;2;3;-;-;-;-;-;-;-;-;6
"290150 Anguera";5;3;-;1;-;-;-;-;-;-;-;-;9
"290160 Antas";49;165;104;14;2;17;13;1;-;-;-;-;365
"290170 Antônio Cardoso";1;-;-;-;-;-;-;-;-;-;-;-;1
"290180 Antônio Gonçalves";3;13;15;7;4;-;1;2;-;-;-;3;48
"290190 Aporá";-;-;1;-;-;-;-;-;-;-;-;-;1
"290195 Apuarema";-;-;4;-;2;-;3;-;2;1;-;-;12
"290200 Aracatu";-;4;9;8;-;-;-;-;-;-;-;-;21
"290210 Araci";-;3;1;-;-;-;-;-;-;2;2;-;8
"290225 Arataca";-;6;13;7;6;6;-;1;-;-;-;-;39
"290240 Aurelino Leal";-;11;13;-;-;-;-;-;-;-;-;-;24
"290260 Baixa Grande";-;10;23;17;3;2;5;-;1;-;1;2;64
"290265 Banzaê";-;3;9;1;-;-;-;-;-;-;-;-;13
"290270 Barra";-;5;7;5;2;1;-;-;-;-;-;-;20
"290280 Barra da Estiva";4;1;5;-;1;1;-;-;-;-;1;-;13
"290290 Barra do Choça";9;3;-;-;-;-;-;-;-;-;-;-;12
"290310 Barra do Rocha";-;-;-;-;1;-;-;-;-;-;-;-;1
"290320 Barreiras";6;40;96;37;16;1;1;5;3;1;3;-;209
"290323 Barro Alto";-;2;1;2;-;-;1;-;-;-;-;-;6
"290330 Barro Preto";11;30;37;43;85;38;-;-;3;6;28;14;295
"290327 Barrocas";-;-;1;-;-;-;-;-;1;-;-;-;2
"290340 Belmonte";-;50;163;50;75;1;1;-;-;-;-;-;340
"290350 Belo Campo";2;6;54;27;6;-;2;1;1;-;-;2;101
"290370 Boa Nova";-;1;18;4;3;2;2;-;-;-;-;-;30
"290380 Boa Vista do Tupim";49;9;4;2;-;1;-;-;-;-;-;-;65
"290390 Bom Jesus da Lapa";2;2;11;2;-;-;2;-;-;2;1;-;22
"290395 Bom Jesus da Serra";-;5;-;-;-;-;-;-;-;-;-;-;5
"290400 Boninal";-;-;-;15;-;-;-;-;-;-;-;-;15
"290405 Bonito";2;17;7;4;1;-;-;-;-;-;-;-;31
"290410 Boquira";4;9;12;7;2;-;-;1;-;-;-;-;35
"290420 Botuporã";1;1;3;19;2;-;-;-;-;-;-;-;26
"290430 Brejões";1;-;-;-;-;-;-;-;-;-;-;-;1
"290440 Brejolândia";-;5;-;-;2;-;-;-;-;-;-;-;7
"290450 Brotas de Macaúbas";-;-;-;2;4;1;1;-;-;-;-;-;8
"290460 Brumado";2;5;18;2;-;3;2;1;-;-;5;1;39
"290470 Buerarema";104;365;180;49;29;1;-;-;-;2;6;3;739
"290475 Buritirama";-;4;2;1;-;-;-;-;-;-;-;-;7
"290480 Caatiba";1;9;15;15;4;-;-;-;-;-;-;-;44
"290485 Cabaceiras do Paraguaçu";-;-;2;2;1;4;-;-;-;-;-;-;9
"290490 Cachoeira";-;2;3;4;-;1;-;-;-;-;-;-;10
"290500 Caculé";-;7;56;16;5;1;-;-;-;-;-;-;85
"290520 Caetité";-;5;9;10;35;11;2;-;-;-;-;-;72
"290530 Cafarnaum";-;1;2;-;-;-;-;-;-;-;-;-;3
"290540 Cairu";-;2;4;-;-;-;-;-;-;-;-;-;6
"290550 Caldeirão Grande";-;1;3;-;-;-;-;-;-;-;-;-;4
"290560 Camacan";54;305;315;176;22;38;-;-;-;-;1;-;911
"290570 Camaçari";1;7;7;-;1;-;-;1;-;-;1;1;19
"290580 Camamu";3;13;4;-;-;-;-;-;-;-;-;-;20
"290590 Campo Alegre de Lourdes";1;-;1;-;4;-;-;-;-;-;-;-;6
"290600 Campo Formoso";169;199;146;82;11;5;18;13;8;21;16;7;695
"290620 Canarana";-;2;2;4;1;-;-;-;-;-;-;-;9
"290630 Canavieiras";3;114;55;20;13;12;3;-;-;-;-;-;220
"290640 Candeal";-;-;1;-;-;-;-;-;-;-;-;-;1
"290650 Candeias";-;8;3;-;-;-;-;1;1;-;-;-;13
"290670 Cândido Sales";32;93;310;78;41;11;5;24;9;-;-;5;608
"290680 Cansanção";16;83;77;22;8;-;-;9;4;1;-;-;220
"290682 Canudos";-;2;440;92;28;4;6;-;-;-;-;-;572
"290685 Capela do Alto Alegre";-;-;1;1;-;-;-;-;-;-;-;-;2
"290687 Capim Grosso";3;89;11;-;4;2;-;-;-;-;-;-;109
"290689 Caraíbas";-;7;14;22;-;1;-;-;-;-;-;-;44
"290690 Caravelas";13;13;95;33;26;2;2;1;-;-;24;2;211
"290700 Cardeal da Silva";-;40;2;-;-;-;-;-;-;-;-;-;42
"290710 Carinhanha";10;52;167;17;9;-;-;-;-;-;-;-;255
"290720 Casa Nova";27;48;88;65;22;25;12;1;1;1;-;-;290
"290730 Castro Alves";1;11;23;5;-;2;1;1;1;2;1;1;49
"290750 Catu";-;-;-;-;-;-;-;1;-;-;-;-;1
"290755 Caturama";7;5;17;1;-;-;-;-;-;-;-;-;30
"290760 Central";-;1;-;-;1;2;2;-;-;-;-;-;6
"290770 Chorrochó";-;-;1;1;-;-;-;-;-;-;-;-;2
"290780 Cícero Dantas";32;48;120;-;1;-;-;-;-;-;-;-;201
"290800 Coaraci";4;50;158;10;-;-;-;-;-;-;3;1;226
"290820 Conceição da Feira";-;1;-;-;-;-;-;-;-;-;-;-;1
"290840 Conceição do Coité";288;45;12;10;1;3;1;-;5;-;4;-;369
"290850 Conceição do Jacuípe";-;-;3;5;1;-;3;-;-;-;-;-;12
"290860 Conde";-;-;-;-;-;-;-;-;1;-;1;-;2
"290870 Condeúba";-;8;12;4;1;-;-;-;-;-;-;-;25
"290880 Contendas do Sincorá";-;-;2;1;-;-;-;-;-;-;1;-;4
"290900 Cordeiros";1;-;1;1;-;-;-;-;-;-;-;-;3
"290910 Coribe";1;1;10;8;1;-;-;-;-;-;-;-;21
"290920 Coronel João Sá";59;204;58;2;1;-;-;-;-;-;-;-;324
"290930 Correntina";1;3;21;51;18;6;-;-;-;-;-;-;100
"290970 Cristópolis";-;6;16;5;4;-;1;-;-;-;-;-;32
"290980 Cruz das Almas";2;1;-;-;-;-;1;-;-;-;-;-;4
"290990 Curaçá";2;1;1;5;1;1;-;-;-;-;-;-;11
"291000 Dário Meira";1;4;8;1;1;2;-;-;-;1;-;-;18
"291005 Dias d'Ávila";-;-;-;-;1;2;2;-;1;4;-;5;15
"291010 Dom Basílio";1;-;-;-;-;-;-;-;-;-;-;-;1
"291020 Dom Macedo Costa";-;1;-;1;-;-;-;-;-;-;-;-;2
"291040 Encruzilhada";6;37;83;27;8;12;1;-;-;-;-;-;174
"291050 Entre Rios";4;3;1;-;-;-;-;-;-;-;-;-;8
"290050 Érico Cardoso";2;-;-;1;-;-;-;-;-;-;-;-;3
"291070 Euclides da Cunha";160;72;76;9;18;3;6;6;4;2;-;-;356
"291072 Eunápolis";6;23;75;137;51;9;6;15;12;6;31;348;719
"291075 Fátima";5;9;1;-;-;-;-;-;-;-;-;-;15
"291077 Feira da Mata";-;6;3;-;3;-;-;-;-;-;-;-;12
"291080 Feira de Santana";12;48;43;37;14;28;14;25;14;27;27;25;314
"291090 Firmino Alves";5;4;23;6;4;4;-;2;1;-;-;-;49
"291100 Floresta Azul";-;19;50;43;35;4;-;-;-;-;-;-;151
"291120 Gandu";-;1;1;-;1;-;-;-;-;-;-;1;4
"291125 Gavião";1;-;2;1;-;-;-;-;-;-;-;-;4
"291130 Gentio do Ouro";-;1;-;-;-;-;-;-;-;-;-;-;1
"291140 Glória";2;5;16;11;4;6;2;2;1;-;1;-;50
"291150 Gongogi";-;6;-;-;-;-;-;-;-;-;-;-;6
"291160 Governador Mangabeira";-;5;2;5;3;-;-;-;-;-;-;-;15
"291165 Guajeru";-;-;-;-;-;-;-;-;-;-;1;1;2
"291170 Guanambi";12;17;10;4;-;-;-;-;-;1;-;-;44
"291180 Guaratinga";-;2;6;34;1;2;1;-;1;-;-;-;47
"291185 Heliópolis";-;3;5;1;1;-;-;1;-;-;-;-;11
"291190 Iaçu";1;6;29;4;4;1;-;1;-;-;-;-;46
"291200 Ibiassucê";-;4;8;-;-;-;-;-;-;-;-;-;12
"291210 Ibicaraí";33;704;1136;136;70;5;5;6;2;10;16;9;2132
"291220 Ibicoara";-;-;-;-;8;6;3;2;-;-;-;-;19
"291230 Ibicuí";-;67;145;8;-;-;-;-;-;-;-;-;220
"291240 Ibipeba";-;5;12;2;-;-;-;1;-;-;-;1;21
"291250 Ibipitanga";1;1;7;1;-;-;-;-;-;-;-;-;10
"291260 Ibiquera";-;3;6;-;2;-;-;-;-;-;-;1;12
"291270 Ibirapitanga";-;1;8;1;-;3;-;-;-;-;-;-;13
"291280 Ibirapuã";82;100;19;5;1;-;-;1;-;1;4;-;213
"291290 Ibirataia";8;49;37;22;54;7;3;-;6;4;4;6;200
"291320 Ibotirama";5;21;18;6;2;-;-;-;-;-;-;-;52
"291330 Ichu";-;4;4;10;-;-;-;-;-;-;-;-;18
"291340 Igaporã";6;9;14;5;-;1;-;-;-;-;-;-;35
"291345 Igrapiúna";-;1;6;4;3;-;-;-;-;-;-;-;14
"291350 Iguaí";-;1;3;1;-;-;-;-;-;-;-;-;5
"291360 Ilhéus";189;1853;1831;720;235;46;21;28;6;26;46;22;5023
"291380 Ipecaetá";-;-;1;-;-;-;-;-;-;-;-;-;1
"291390 Ipiaú";18;325;590;212;62;4;-;-;-;-;-;-;1211
"291400 Ipirá";-;-;-;1;-;-;-;-;-;-;-;-;1
"291410 Ipupiara";-;1;2;-;-;-;-;-;-;-;-;-;3
"291420 Irajuba";-;4;2;2;1;-;-;-;-;-;-;-;9
"291430 Iramaia";-;-;6;-;-;-;-;-;-;-;-;-;6
"291440 Iraquara";1;-;3;-;1;-;-;-;-;-;-;-;5
"291450 Irará";-;-;1;1;-;-;-;-;-;-;-;-;2
"291460 Irecê";3;12;8;5;2;-;1;-;-;1;-;2;34
"291465 Itabela";9;43;21;8;5;1;3;1;1;1;-;5;98
"291470 Itaberaba";94;631;296;21;5;9;2;4;14;14;15;3;1108
"291480 Itabuna";2554;7537;5191;2421;869;408;120;110;82;127;143;101;19663
"291490 Itacaré";14;79;152;130;37;17;13;24;11;37;10;2;526
"291500 Itaeté";-;1;1;2;3;1;1;-;-;-;-;-;9
"291510 Itagi";-;-;-;3;-;-;-;-;-;-;-;-;3
"291520 Itagibá";-;26;128;73;24;5;6;2;1;-;-;-;265
"291530 Itagimirim";-;6;4;6;4;1;-;-;-;-;-;-;21
"291540 Itaju do Colônia";1;40;-;1;1;-;-;-;-;-;-;-;43
"291550 Itajuípe";22;134;12;6;-;-;-;-;-;-;-;1;175
"291560 Itamaraju";4;34;43;12;2;2;4;1;-;1;1;1;105
"291580 Itambé";-;3;5;20;12;-;-;-;-;-;-;-;40
"291590 Itanagra";-;-;-;-;1;-;-;-;-;-;-;-;1
"291600 Itanhém";1;6;21;7;2;-;1;-;-;-;-;-;38
"291610 Itaparica";-;-;-;-;24;14;2;3;2;-;-;1;46
"291620 Itapé";10;72;58;-;-;-;-;-;-;1;-;-;141
"291630 Itapebi";7;15;19;5;14;5;1;3;-;1;1;-;71
"291640 Itapetinga";-;284;903;135;103;47;-;-;-;1;1;-;1474
"291650 Itapicuru";-;-;-;-;-;-;-;1;-;-;-;-;1
"291660 Itapitanga";6;42;100;14;4;1;-;-;-;-;-;-;167
"291685 Itatim";-;-;1;-;1;-;1;1;-;1;-;-;5
"291690 Itiruçu";-;-;1;-;-;-;1;-;-;-;-;-;2
"291700 Itiúba";-;3;13;5;-;-;-;-;-;-;-;-;21
"291710 Itororó";19;465;318;94;32;4;4;-;-;-;-;1;937
"291720 Ituaçu";1;-;2;1;-;-;-;-;-;-;1;1;6
"291730 Ituberá";3;9;17;10;19;-;1;-;1;-;-;-;60
"291733 Iuiú";13;24;15;1;-;-;-;-;-;-;-;-;53
"291735 Jaborandi";1;1;2;4;-;2;-;-;1;-;-;1;12
"291740 Jacaraci";-;-;3;-;-;-;-;-;-;-;-;-;3
"291750 Jacobina";64;391;306;28;20;12;4;4;1;1;5;4;840
"291760 Jaguaquara";1;3;4;6;-;-;-;-;-;-;-;2;16
"291770 Jaguarari";67;140;90;33;6;1;-;-;-;-;-;-;337
"291800 Jequié";15;96;127;86;43;18;19;9;4;7;15;23;462
"291810 Jeremoabo";189;28;28;102;15;1;-;-;-;-;-;-;363
"291820 Jiquiriçá";1;-;3;1;1;-;1;-;-;-;-;-;7
"291830 Jitaúna";-;-;4;3;3;7;-;-;-;-;-;-;17
"291835 João Dourado";-;3;2;1;-;-;-;-;-;-;-;-;6
"291840 Juazeiro";13;67;120;40;5;1;3;4;-;2;4;2;261
"291850 Jussara";-;-;-;-;-;-;2;-;-;-;-;-;2
"291855 Jussari";38;34;3;2;1;-;-;1;-;1;6;2;88
"291860 Jussiape";-;-;-;4;1;-;-;-;-;-;-;-;5
"291870 Lafaiete Coutinho";-;-;1;-;-;-;-;-;-;-;-;-;1
"291875 Lagoa Real";1;2;13;6;1;-;-;-;-;-;-;-;23
"291880 Laje";1;-;3;1;-;-;-;-;-;-;-;-;5
"291890 Lajedão";2;4;5;3;-;1;-;-;-;-;-;-;15
"291905 Lajedo do Tabocal";-;1;14;-;1;1;-;-;-;-;-;-;17
"291910 Lamarão";-;-;5;1;-;-;-;-;-;-;-;-;6
"291915 Lapão";-;-;1;-;-;-;-;-;-;-;-;-;1
"291920 Lauro de Freitas";-;11;14;4;2;3;6;2;1;1;-;-;44
"291930 Lençóis";-;2;9;15;3;1;2;-;-;-;-;-;32
"291940 Licínio de Almeida";-;-;3;-;-;-;-;-;-;-;-;-;3
"291950 Livramento de Nossa Senhora";-;-;17;10;5;-;-;-;-;-;-;-;32
"291955 Luís Eduardo Magalhães";7;5;4;4;-;1;-;-;3;4;-;-;28
"291960 Macajuba";-;-;4;-;-;-;-;-;-;1;-;-;5
"291970 Macarani";-;19;47;60;6;2;1;2;-;1;-;-;138
"291980 Macaúbas";20;10;26;6;4;4;1;-;1;-;-;30;102
"291990 Macururé";-;3;28;30;-;1;-;-;-;-;-;-;62
"291992 Madre de Deus";-;-;-;-;-;-;-;1;1;-;-;-;2
"291995 Maetinga";-;-;3;-;-;-;-;-;-;-;-;-;3
"292000 Maiquinique";-;2;10;5;3;1;-;-;-;-;-;-;21
"292010 Mairi";4;19;8;2;6;2;1;1;-;1;-;-;44
"292020 Malhada";-;5;1;-;-;-;-;-;-;-;-;-;6
"292030 Malhada de Pedras";1;2;3;2;-;-;-;-;-;-;-;-;8
"292040 Manoel Vitorino";2;-;8;43;64;2;-;-;-;-;-;-;119
"292045 Mansidão";-;4;3;-;-;-;-;-;-;-;-;-;7
"292050 Maracás";5;-;2;-;-;1;-;-;-;-;1;6;15
"292060 Maragogipe";-;11;-;-;-;-;-;-;-;-;-;-;11
"292070 Maraú";1;20;18;1;-;-;-;-;-;-;-;-;40
"292080 Marcionílio Souza";124;155;-;-;-;-;-;-;-;-;-;-;279
"292090 Mascote";61;283;124;15;21;15;2;3;-;-;1;1;526
"292100 Mata de São João";1;2;2;1;-;-;1;-;-;-;1;-;8
"292105 Matina";26;23;-;-;-;-;-;-;-;-;-;-;49
"292110 Medeiros Neto";-;5;16;1;2;1;1;-;-;-;-;1;27
"292120 Miguel Calmon";9;3;1;-;-;-;-;-;-;-;-;-;13
"292130 Milagres";4;11;4;1;-;-;-;-;-;-;-;-;20
"292140 Mirangaba";-;7;41;2;-;1;-;-;-;-;1;-;52
"292145 Mirante";-;4;2;-;-;-;-;1;-;-;-;-;7
"292150 Monte Santo";2;6;3;12;12;-;2;-;-;-;-;-;37
"292170 Morro do Chapéu";39;28;39;39;10;1;-;-;-;-;-;-;156
"292180 Mortugaba";-;1;1;-;-;-;-;-;-;-;-;-;2
"292190 Mucugê";-;2;2;1;1;-;-;-;-;-;-;-;6
"292200 Mucuri";20;48;90;108;-;9;2;-;7;3;3;5;295
"292205 Mulungu do Morro";1;2;-;-;-;-;-;-;-;-;1;-;4
"292210 Mundo Novo";1;9;34;7;-;-;-;-;-;-;-;-;51
"292220 Muniz Ferreira";-;-;1;2;-;-;1;-;-;-;-;-;4
"292230 Muritiba";4;7;7;12;5;1;-;-;-;2;1;3;42
"292250 Nazaré";1;2;15;28;-;-;-;-;-;-;-;-;46
"292260 Nilo Peçanha";2;2;9;6;3;-;-;-;-;-;-;-;22
"292265 Nordestina";-;11;20;4;1;2;2;-;-;-;-;-;40
"292270 Nova Canaã";-;3;5;-;-;-;-;-;-;-;-;-;8
"292280 Nova Itarana";-;-;7;14;5;1;-;-;-;2;-;-;29
"292285 Nova Redenção";-;25;31;-;-;-;-;-;-;-;-;-;56
"292300 Nova Viçosa";47;169;101;6;3;2;-;-;8;6;18;226;586
"292303 Novo Horizonte";-;5;7;5;1;2;-;-;-;-;-;-;20
"292305 Novo Triunfo";2;9;4;-;-;-;-;-;-;-;-;-;15
"292310 Olindina";1;-;-;-;-;-;-;-;-;-;-;-;1
"292320 Oliveira dos Brejinhos";-;-;8;3;1;1;-;-;1;-;-;-;14
"292335 Ourolândia";67;71;40;24;10;-;1;2;-;-;-;-;215
